perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(229, 0.8328149), (1109, 0.60440856), (203, 0.37900078), (310, 0.35427654), (449, 0.33854005), (353, 0.24985388), (537, 0.21637371), (321, 0.1954795), (236, 0.18635453), (581, 0.1219562), (428, 0.0835335), (474, 0.08033328), (197, 0.0696377), (472, 0.06370007), (684, 0.051276952), (743, 0.04741938), (82, 0.043117315), (53, 0.040088892), (987, 0.038433526), (716, 0.033669725)]","[229, 1109, 203, 310, 449, 353, 537, 321, 236, 581, 428, 474, 197, 472, 684, 743, 82, 53, 987, 716]",40,"[517, 226, 434, 650, 257, 209, 221, 430, 187, 194, 683, 272, 227, 78, 95, 49, 21, 55, 232, 685, 549, 176, 10, 510, 293, 88, 81, 384, 337, 173, 456, 182, 180, 687, 340, 259, 565, 6, 240, 357]",18,"[258, 688, 143, 402, 171, 300, 175, 181, 54, 186, 567, 189, 335, 228, 242, 686, 509, 126]"
"[(229, 0.6562684), (1109, 0.4304716), (203, 0.28892103), (236, 0.24478239), (321, 0.23199528), (310, 0.18012361), (449, 0.10504702), (353, 0.08886096), (474, 0.082241595), (537, 0.081033826), (581, 0.060458116), (707, 0.032709308), (472, 0.024756199), (428, 0.02443428), (473, 0.021589391), (684, 0.02037545), (716, 0.017729115), (155, 0.017119633), (82, 0.016930383), (197, 0.016843438)]","[229, 1109, 203, 236, 321, 310, 449, 353, 474, 537, 581, 707, 472, 428, 473, 684, 716, 155, 82, 197]",35,"[293, 182, 228, 686, 517, 240, 430, 186, 78, 126, 685, 55, 181, 402, 384, 81, 180, 258, 510, 257, 171, 242, 175, 21, 567, 95, 10, 173, 88, 565, 227, 6, 683, 187, 688]",23,"[259, 687, 650, 143, 272, 549, 300, 176, 49, 434, 54, 189, 194, 456, 335, 209, 337, 340, 221, 226, 357, 232, 509]"
"[(229, 0.6283276), (1109, 0.41701216), (203, 0.17971203), (310, 0.15467101), (537, 0.12288974), (353, 0.10386849), (321, 0.09611351), (236, 0.09104901), (449, 0.06904315), (581, 0.048779808), (474, 0.03151022), (277, 0.03116029), (473, 0.029863678), (197, 0.029548818), (472, 0.026223617), (743, 0.023814585), (53, 0.016794456), (86, 0.01672697), (707, 0.015126048), (428, 0.014375571)]","[229, 1109, 203, 310, 537, 353, 321, 236, 449, 581, 474, 277, 473, 197, 472, 743, 53, 86, 707, 428]",25,"[226, 209, 221, 95, 240, 187, 21, 335, 175, 78, 509, 232, 180, 402, 257, 126, 517, 186, 430, 300, 88, 687, 6, 176, 242]",33,"[384, 258, 259, 510, 688, 10, 650, 143, 272, 293, 549, 171, 173, 49, 434, 683, 181, 54, 55, 182, 565, 567, 189, 194, 456, 81, 337, 340, 227, 228, 357, 685, 686]"
"[(229, 0.71031916), (1109, 0.4346765), (203, 0.40669444), (310, 0.20707831), (321, 0.15460579), (353, 0.14914826), (537, 0.14296834), (474, 0.101244085), (236, 0.09973518), (472, 0.07741476), (449, 0.05936572), (473, 0.059069034), (277, 0.04996444), (581, 0.04342118), (684, 0.0327545), (86, 0.029716913), (428, 0.02946092), (82, 0.028616806), (326, 0.027343629), (716, 0.02556506)]","[229, 1109, 203, 310, 321, 353, 537, 474, 236, 472, 449, 473, 277, 581, 684, 86, 428, 82, 326, 716]",34,"[430, 686, 228, 340, 688, 176, 78, 357, 49, 402, 240, 337, 187, 293, 259, 88, 189, 143, 126, 10, 232, 300, 95, 180, 55, 384, 221, 81, 227, 685, 181, 6, 21, 335]",24,"[257, 258, 687, 517, 510, 650, 272, 549, 171, 173, 175, 434, 683, 54, 182, 565, 186, 567, 194, 456, 209, 226, 242, 509]"
"[(229, 0.68893826), (1109, 0.37065265), (203, 0.3689477), (321, 0.1849343), (537, 0.14499722), (310, 0.12669957), (581, 0.12282367), (353, 0.10406216), (474, 0.10173106), (449, 0.06845351), (236, 0.067358956), (428, 0.052762248), (155, 0.047659677), (473, 0.036268674), (743, 0.035477504), (472, 0.035075326), (82, 0.02423884), (197, 0.020890087), (548, 0.02016146), (326, 0.01973555)]","[229, 1109, 203, 321, 537, 310, 581, 353, 474, 449, 236, 428, 155, 473, 743, 472, 82, 197, 548, 326]",30,"[686, 300, 181, 194, 357, 258, 687, 171, 685, 6, 10, 549, 180, 257, 337, 688, 509, 21, 240, 228, 565, 226, 176, 189, 567, 95, 242, 434, 182, 293]",28,"[384, 259, 517, 510, 650, 143, 272, 402, 173, 430, 175, 49, 683, 54, 55, 186, 187, 456, 78, 335, 81, 209, 340, 88, 221, 227, 232, 126]"
"[(229, 0.7508866), (1109, 0.63080513), (203, 0.3050022), (353, 0.28072953), (310, 0.24403803), (449, 0.20224051), (321, 0.14996143), (236, 0.14939836), (537, 0.14648089), (581, 0.08413104), (743, 0.07184503), (474, 0.06925009), (472, 0.058668308), (707, 0.05000511), (155, 0.047442593), (197, 0.041299902), (277, 0.031368993), (428, 0.027352845), (326, 0.027143622), (473, 0.026505733)]","[229, 1109, 203, 353, 310, 449, 321, 236, 537, 581, 743, 474, 472, 707, 155, 197, 277, 428, 326, 473]",37,"[228, 686, 517, 55, 683, 180, 126, 171, 209, 510, 340, 176, 187, 21, 509, 189, 258, 95, 257, 54, 567, 186, 232, 143, 6, 88, 456, 687, 78, 549, 240, 688, 430, 402, 565, 226, 337]",21,"[384, 259, 10, 650, 272, 293, 300, 173, 175, 49, 434, 181, 182, 194, 335, 81, 221, 227, 357, 242, 685]"
"[(229, 0.5256976), (1109, 0.25642866), (203, 0.1183282), (310, 0.063430995), (321, 0.051689893), (449, 0.044466157), (236, 0.0357424), (473, 0.0350485), (537, 0.032944348), (353, 0.027462864), (197, 0.022504957), (472, 0.019332537), (474, 0.0180933), (581, 0.01450463), (743, 0.014440393), (155, 0.013851717), (53, 0.013002327), (277, 0.012140449), (684, 0.011409149), (707, 0.010851893)]","[229, 1109, 203, 310, 321, 449, 236, 473, 537, 353, 197, 472, 474, 581, 743, 155, 53, 277, 684, 707]",20,"[54, 55, 209, 171, 181, 88, 186, 187, 226, 78, 257, 567, 340, 683, 175, 81, 686, 509, 10, 258]",38,"[384, 259, 687, 517, 6, 510, 688, 650, 143, 272, 402, 21, 293, 549, 300, 173, 430, 176, 49, 434, 180, 182, 565, 189, 194, 456, 335, 337, 221, 95, 227, 228, 357, 232, 240, 242, 685, 126]"
"[(229, 0.6811963), (1109, 0.48189387), (537, 0.19642234), (321, 0.14312537), (310, 0.1276057), (449, 0.12435367), (353, 0.10740804), (581, 0.10730946), (203, 0.09095924), (472, 0.046243057), (277, 0.035469517), (473, 0.03433509), (428, 0.03089189), (684, 0.028396623), (82, 0.0259115), (326, 0.024633244), (474, 0.023635345), (236, 0.022491938), (987, 0.019298956), (155, 0.01786979)]","[229, 1109, 537, 321, 310, 449, 353, 581, 203, 472, 277, 473, 428, 684, 82, 326, 474, 236, 987, 155]",31,"[180, 517, 187, 232, 181, 55, 685, 650, 335, 240, 510, 567, 226, 221, 49, 456, 293, 272, 509, 402, 194, 687, 21, 430, 300, 209, 565, 549, 228, 182, 434]",27,"[384, 257, 258, 259, 6, 688, 10, 143, 171, 173, 175, 176, 683, 54, 186, 189, 78, 81, 337, 340, 88, 95, 227, 357, 242, 686, 126]"
"[(229, 0.27826017), (1109, 0.1857988), (203, 0.047014747), (321, 0.034647416), (310, 0.031766202), (581, 0.027852792), (449, 0.020878827), (537, 0.017599583), (236, 0.01699849), (353, 0.014027343), (474, 0.01266393), (277, 0.011357531), (197, 0.008661316), (473, 0.008606068), (428, 0.0079963), (82, 0.0078495545), (684, 0.0077863173), (472, 0.007639043), (716, 0.0075381952), (548, 0.0073962305)]","[229, 1109, 203, 321, 310, 581, 449, 537, 236, 353, 474, 277, 197, 473, 428, 82, 684, 472, 716, 548]",7,"[402, 258, 228, 182, 173, 186, 54]",51,"[384, 257, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 21, 293, 549, 171, 300, 430, 175, 176, 49, 434, 683, 180, 181, 55, 565, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.8164916), (1109, 0.54065454), (236, 0.24688093), (310, 0.22320414), (449, 0.17335889), (203, 0.1591362), (537, 0.15382557), (353, 0.112830885), (321, 0.08740978), (581, 0.052351482), (474, 0.048767816), (707, 0.0457361), (155, 0.030316649), (473, 0.026343692), (472, 0.025112059), (197, 0.024758229), (428, 0.023562104), (53, 0.023157535), (684, 0.020205747), (82, 0.019703578)]","[229, 1109, 236, 310, 449, 203, 537, 353, 321, 581, 474, 707, 155, 473, 472, 197, 428, 53, 684, 82]",35,"[335, 209, 517, 687, 6, 186, 258, 510, 54, 189, 173, 402, 78, 176, 293, 187, 143, 240, 21, 126, 194, 226, 683, 49, 434, 227, 340, 10, 567, 221, 688, 650, 430, 180, 685]",23,"[384, 257, 259, 272, 549, 171, 300, 175, 181, 55, 182, 565, 456, 81, 337, 88, 95, 228, 357, 232, 242, 686, 509]"
"[(229, 0.4638789), (1109, 0.1535575), (203, 0.13668644), (321, 0.06956194), (353, 0.05893908), (449, 0.053780377), (310, 0.037743814), (537, 0.025188629), (581, 0.0133621115), (474, 0.013360333), (236, 0.013051859), (684, 0.012455458), (428, 0.012171649), (472, 0.010890513), (473, 0.010693314), (155, 0.010646401), (197, 0.009828311), (743, 0.009795145), (548, 0.009605855), (660, 0.009297302)]","[229, 1109, 203, 321, 353, 449, 310, 537, 581, 474, 236, 684, 428, 472, 473, 155, 197, 743, 548, 660]",14,"[10, 49, 194, 272, 430, 402, 650, 300, 293, 81, 175, 688, 232, 78]",44,"[384, 257, 258, 259, 687, 517, 6, 510, 143, 21, 549, 171, 173, 176, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 189, 456, 335, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 240, 242, 685, 686, 509, 126]"
"[(229, 0.017849876), (1109, 0.009548129), (203, 0.009188713), (537, 0.004002819), (310, 0.0038495373), (321, 0.0035055985), (353, 0.0034679275), (449, 0.0033615476), (236, 0.0031970614), (581, 0.0029549329), (474, 0.0027840554), (473, 0.0025251831), (197, 0.0019133287), (277, 0.0018155584), (82, 0.0017103007), (684, 0.001706624), (548, 0.001663796), (53, 0.0015012309), (472, 0.0014666567), (716, 0.0014369347)]","[229, 1109, 203, 537, 310, 321, 353, 449, 236, 581, 474, 473, 197, 277, 82, 684, 548, 53, 472, 716]",1,[126],57,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509]"
"[(229, 0.5762081), (1109, 0.26479107), (203, 0.19037959), (321, 0.15626544), (236, 0.10808041), (353, 0.08763742), (449, 0.072515726), (310, 0.06596607), (537, 0.06488116), (581, 0.059138134), (428, 0.03850879), (473, 0.03648308), (472, 0.034440994), (474, 0.026637683), (155, 0.016757607), (684, 0.014364095), (277, 0.0142720165), (197, 0.014057691), (548, 0.013121185), (743, 0.0124522215)]","[229, 1109, 203, 321, 236, 353, 449, 310, 537, 581, 428, 473, 472, 474, 155, 684, 277, 197, 548, 743]",14,"[95, 430, 686, 257, 54, 232, 567, 143, 55, 221, 240, 175, 683, 189]",44,"[384, 258, 259, 687, 517, 6, 510, 688, 10, 650, 272, 402, 21, 293, 549, 171, 300, 173, 176, 49, 434, 180, 181, 182, 565, 186, 187, 194, 456, 78, 335, 81, 209, 337, 340, 88, 226, 227, 228, 357, 242, 685, 509, 126]"
"[(229, 0.87995017), (1109, 0.66613185), (310, 0.47685868), (321, 0.43020004), (353, 0.38980463), (537, 0.2939557), (449, 0.2674378), (203, 0.2569211), (581, 0.22729848), (473, 0.19814114), (472, 0.13785446), (236, 0.088341884), (428, 0.085785456), (707, 0.069803774), (326, 0.069171205), (474, 0.065226704), (743, 0.059989423), (277, 0.055925567), (684, 0.053479966), (197, 0.050183307)]","[229, 1109, 310, 321, 353, 537, 449, 203, 581, 473, 472, 236, 428, 707, 326, 474, 743, 277, 684, 197]",55,"[549, 517, 186, 194, 688, 49, 181, 182, 221, 272, 95, 687, 259, 227, 340, 189, 240, 685, 258, 81, 434, 293, 88, 683, 650, 171, 565, 143, 510, 54, 180, 176, 430, 567, 21, 242, 300, 187, 335, 175, 228, 686, 456, 384, 257, 209, 78, 173, 402, 509, 10, 232, 126, 357, 226]",3,"[6, 55, 337]"
"[(229, 0.7730709), (1109, 0.42882058), (310, 0.24773669), (353, 0.20664799), (203, 0.20331383), (321, 0.16084155), (537, 0.12686062), (472, 0.07146), (473, 0.07121127), (449, 0.06925215), (236, 0.053164184), (684, 0.042023774), (581, 0.033242095), (428, 0.032007396), (326, 0.029039904), (155, 0.027391987), (82, 0.024937853), (197, 0.024018358), (474, 0.022425832), (987, 0.017640645)]","[229, 1109, 310, 353, 203, 321, 537, 472, 473, 449, 236, 684, 581, 428, 326, 155, 82, 197, 474, 987]",29,"[189, 402, 81, 49, 434, 143, 21, 549, 10, 687, 272, 175, 357, 384, 456, 688, 182, 78, 259, 187, 258, 55, 180, 171, 242, 194, 335, 126, 186]",29,"[257, 517, 6, 510, 650, 293, 300, 173, 430, 176, 683, 181, 54, 565, 567, 209, 337, 340, 88, 221, 95, 226, 227, 228, 232, 240, 685, 686, 509]"
"[(229, 0.77344733), (1109, 0.63536686), (203, 0.42272937), (353, 0.34412074), (321, 0.2022438), (449, 0.1795238), (310, 0.17574511), (236, 0.15859383), (537, 0.15239824), (474, 0.09122831), (581, 0.069181554), (472, 0.06819805), (155, 0.04464219), (428, 0.036547936), (197, 0.033935007), (473, 0.032675136), (743, 0.03241476), (684, 0.030596998), (326, 0.030574245), (716, 0.025923984)]","[229, 1109, 203, 353, 321, 449, 310, 236, 537, 474, 581, 472, 155, 428, 197, 473, 743, 684, 326, 716]",39,"[54, 180, 88, 240, 688, 143, 272, 194, 171, 49, 10, 221, 340, 686, 226, 517, 6, 186, 209, 176, 434, 300, 95, 187, 227, 258, 228, 55, 402, 687, 78, 232, 335, 337, 242, 189, 257, 175, 293]",19,"[384, 259, 510, 650, 21, 549, 173, 430, 683, 181, 182, 565, 567, 456, 81, 357, 685, 509, 126]"
"[(229, 0.5516818), (1109, 0.35808954), (236, 0.17783706), (203, 0.14925888), (321, 0.10952462), (353, 0.08215555), (449, 0.07619905), (310, 0.073313184), (537, 0.05307414), (474, 0.04771195), (428, 0.03209645), (707, 0.031245507), (473, 0.022254566), (472, 0.019487247), (581, 0.016578842), (684, 0.015179573), (197, 0.0146902595), (82, 0.0145276645), (277, 0.013012691), (743, 0.012875221)]","[229, 1109, 236, 203, 321, 353, 449, 310, 537, 474, 428, 707, 473, 472, 581, 684, 197, 82, 277, 743]",21,"[357, 688, 242, 180, 240, 194, 549, 258, 173, 434, 337, 517, 78, 186, 272, 257, 227, 293, 49, 650, 685]",37,"[384, 259, 687, 6, 510, 10, 143, 402, 21, 171, 300, 430, 175, 176, 683, 181, 54, 55, 182, 565, 187, 567, 189, 456, 335, 81, 209, 340, 88, 221, 95, 226, 228, 232, 686, 509, 126]"
"[(229, 0.5043396), (1109, 0.16589867), (236, 0.09670617), (203, 0.07711218), (321, 0.05855938), (353, 0.05645149), (310, 0.049496695), (581, 0.038025793), (449, 0.021917382), (537, 0.02109479), (474, 0.018898726), (472, 0.016150009), (428, 0.01606227), (707, 0.015573504), (197, 0.015037161), (473, 0.014752679), (277, 0.013828925), (326, 0.012788315), (684, 0.012103264), (987, 0.011921372)]","[229, 1109, 236, 203, 321, 353, 310, 581, 449, 537, 474, 472, 428, 707, 197, 473, 277, 326, 684, 987]",16,"[126, 54, 685, 567, 194, 171, 357, 650, 683, 293, 402, 173, 226, 186, 175, 257]",42,"[384, 258, 259, 687, 517, 6, 510, 688, 10, 143, 272, 21, 549, 300, 430, 176, 49, 434, 180, 181, 55, 182, 565, 187, 189, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 227, 228, 232, 240, 242, 686, 509]"
"[(229, 0.45134252), (1109, 0.17121412), (537, 0.08065676), (203, 0.0703131), (449, 0.04651675), (310, 0.0459243), (236, 0.045694172), (353, 0.041104954), (321, 0.029307958), (473, 0.016932795), (743, 0.014703829), (707, 0.01373168), (581, 0.013540675), (684, 0.01320368), (277, 0.0128508145), (474, 0.012434227), (197, 0.012281289), (472, 0.0114664985), (428, 0.0114445165), (716, 0.009766692)]","[229, 1109, 537, 203, 449, 310, 236, 353, 321, 473, 743, 707, 581, 684, 277, 474, 197, 472, 428, 716]",13,"[300, 509, 340, 180, 194, 81, 567, 685, 209, 175, 549, 6, 257]",45,"[384, 258, 259, 687, 517, 510, 688, 10, 650, 143, 272, 402, 21, 293, 171, 173, 430, 176, 49, 434, 683, 181, 54, 55, 182, 565, 186, 187, 189, 456, 78, 335, 337, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 686, 126]"
"[(229, 0.88829803), (1109, 0.75711596), (203, 0.58856), (310, 0.3107624), (353, 0.30926213), (449, 0.29551822), (321, 0.23048937), (537, 0.20516293), (474, 0.17787977), (236, 0.15807723), (473, 0.15034908), (428, 0.13178208), (155, 0.10979915), (581, 0.10033398), (684, 0.078097284), (197, 0.073447734), (82, 0.072680734), (707, 0.068849154), (472, 0.0616076), (279, 0.059920274)]","[229, 1109, 203, 310, 353, 449, 321, 537, 474, 236, 473, 428, 155, 581, 684, 197, 82, 707, 472, 279]",54,"[88, 232, 240, 143, 186, 549, 650, 510, 226, 6, 567, 687, 55, 456, 227, 175, 293, 221, 49, 430, 176, 180, 194, 340, 384, 54, 357, 517, 402, 126, 181, 258, 509, 300, 335, 81, 95, 171, 10, 257, 228, 182, 688, 242, 337, 565, 683, 78, 686, 259, 685, 173, 187, 21]",4,"[272, 434, 189, 209]"
"[(229, 0.54754484), (1109, 0.41451827), (321, 0.10759289), (353, 0.09047631), (203, 0.088829145), (310, 0.085895084), (537, 0.085344285), (236, 0.084324434), (449, 0.04709879), (474, 0.029661093), (581, 0.027458), (472, 0.026814489), (473, 0.018743817), (277, 0.015897049), (428, 0.015417275), (684, 0.0142007), (155, 0.014166539), (743, 0.013641319), (326, 0.013604875), (197, 0.013094222)]","[229, 1109, 321, 353, 203, 310, 537, 236, 449, 474, 581, 472, 473, 277, 428, 684, 155, 743, 326, 197]",18,"[227, 173, 186, 95, 209, 510, 683, 257, 293, 228, 176, 221, 55, 567, 430, 194, 175, 509]",40,"[384, 258, 259, 687, 517, 6, 688, 10, 650, 143, 272, 402, 21, 549, 171, 300, 49, 434, 180, 181, 54, 182, 565, 187, 189, 456, 78, 335, 81, 337, 340, 88, 226, 357, 232, 240, 242, 685, 686, 126]"
"[(229, 0.83109605), (1109, 0.7667727), (203, 0.4275313), (537, 0.22985929), (321, 0.22604164), (310, 0.21701474), (236, 0.2135076), (353, 0.20935927), (449, 0.20297709), (474, 0.12019679), (581, 0.118614696), (473, 0.080817804), (707, 0.056860182), (472, 0.056627803), (155, 0.052060254), (684, 0.04942978), (743, 0.043535072), (277, 0.043444015), (428, 0.043355763), (82, 0.027605902)]","[229, 1109, 203, 537, 321, 310, 236, 353, 449, 474, 581, 473, 707, 472, 155, 684, 743, 277, 428, 82]",48,"[10, 685, 683, 143, 126, 434, 227, 173, 194, 181, 186, 171, 340, 209, 180, 221, 567, 242, 430, 257, 54, 510, 240, 55, 565, 258, 95, 687, 189, 6, 517, 549, 176, 49, 337, 228, 272, 226, 232, 686, 293, 187, 688, 384, 259, 81, 357, 300]",10,"[650, 402, 21, 175, 182, 456, 78, 335, 88, 509]"
"[(229, 0.70727855), (1109, 0.27788138), (310, 0.16549714), (203, 0.16547525), (353, 0.15934275), (321, 0.14075369), (581, 0.1293507), (449, 0.084656864), (537, 0.08264299), (474, 0.054485988), (197, 0.04825041), (428, 0.046356175), (236, 0.03375807), (473, 0.03334954), (472, 0.031771272), (743, 0.031595416), (82, 0.030033935), (326, 0.028883893), (707, 0.021344176), (155, 0.018157212)]","[229, 1109, 310, 203, 353, 321, 581, 449, 537, 474, 197, 428, 236, 473, 472, 743, 82, 326, 707, 155]",38,"[88, 189, 182, 384, 227, 567, 434, 340, 176, 228, 402, 240, 257, 293, 430, 173, 78, 232, 688, 180, 126, 54, 209, 55, 187, 171, 565, 517, 335, 300, 81, 509, 259, 337, 221, 272, 510, 686]",20,"[258, 687, 6, 10, 650, 143, 21, 549, 175, 49, 683, 181, 186, 194, 456, 95, 226, 357, 242, 685]"
"[(229, 0.8402208), (1109, 0.74540555), (203, 0.41230795), (353, 0.35312518), (321, 0.27783114), (310, 0.27058217), (537, 0.25797382), (449, 0.221736), (581, 0.17682642), (236, 0.120724656), (473, 0.080137394), (82, 0.061143555), (474, 0.05648048), (277, 0.0551104), (197, 0.051218912), (743, 0.05038585), (428, 0.047821783), (684, 0.041957617), (282, 0.03691005), (279, 0.03662393)]","[229, 1109, 203, 353, 321, 310, 537, 449, 581, 236, 473, 82, 474, 277, 197, 743, 428, 684, 282, 279]",52,"[88, 81, 567, 683, 384, 228, 688, 259, 549, 187, 180, 189, 226, 175, 49, 565, 221, 78, 209, 686, 6, 181, 335, 257, 685, 517, 300, 227, 357, 337, 95, 10, 456, 186, 171, 430, 173, 240, 509, 21, 434, 143, 242, 232, 126, 182, 194, 293, 402, 687, 258, 176]",6,"[510, 650, 272, 54, 55, 340]"
"[(229, 0.79719555), (1109, 0.6342048), (310, 0.28387427), (203, 0.27207658), (353, 0.24821992), (321, 0.245835), (537, 0.19600502), (581, 0.18785621), (449, 0.17574088), (474, 0.16522902), (473, 0.12115308), (236, 0.10067733), (684, 0.06495726), (428, 0.05981568), (277, 0.043970287), (282, 0.037036605), (82, 0.034070455), (472, 0.033078413), (743, 0.031868182), (707, 0.031273022)]","[229, 1109, 310, 203, 353, 321, 537, 581, 449, 474, 473, 236, 684, 428, 277, 282, 82, 472, 743, 707]",41,"[240, 685, 54, 95, 384, 650, 181, 686, 688, 259, 226, 171, 430, 510, 293, 549, 567, 176, 258, 182, 687, 683, 456, 21, 6, 257, 227, 78, 232, 186, 180, 88, 221, 126, 565, 187, 402, 337, 272, 175, 335]",17,"[517, 10, 143, 300, 173, 49, 434, 55, 189, 194, 81, 209, 340, 228, 357, 242, 509]"
"[(229, 0.47420126), (1109, 0.20043027), (310, 0.061060537), (203, 0.041251965), (537, 0.03645408), (449, 0.03295837), (236, 0.031675406), (321, 0.030599426), (353, 0.030081673), (581, 0.029181005), (474, 0.019624349), (473, 0.015146148), (428, 0.014552809), (743, 0.01449979), (707, 0.0124766845), (277, 0.012138025), (282, 0.012074398), (472, 0.010952208), (684, 0.010811384), (197, 0.010423276)]","[229, 1109, 310, 203, 537, 449, 236, 321, 353, 581, 474, 473, 428, 743, 707, 277, 282, 472, 684, 197]",14,"[567, 126, 340, 143, 6, 180, 240, 242, 95, 176, 510, 81, 259, 384]",44,"[257, 258, 687, 517, 688, 10, 650, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 49, 434, 683, 181, 54, 55, 182, 565, 186, 187, 189, 194, 456, 78, 335, 209, 337, 88, 221, 226, 227, 228, 357, 232, 685, 686, 509]"
"[(229, 0.02783326), (1109, 0.012930353), (310, 0.007083508), (203, 0.0051630316), (353, 0.004773147), (321, 0.0047585773), (236, 0.0043430417), (537, 0.0039020868), (449, 0.003767888), (581, 0.0030770923), (428, 0.003074133), (474, 0.0027765618), (472, 0.0025756422), (707, 0.0021967564), (473, 0.0020814212), (743, 0.0020765755), (82, 0.0020403787), (197, 0.0019979388), (277, 0.0019840489), (155, 0.0018373511)]","[229, 1109, 310, 203, 353, 321, 236, 537, 449, 581, 428, 474, 472, 707, 473, 743, 82, 197, 277, 155]",2,"[688, 517]",56,"[384, 257, 258, 259, 687, 6, 510, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.4981561), (203, 0.16292928), (1109, 0.14297535), (321, 0.060821455), (310, 0.044120815), (353, 0.04110343), (537, 0.039663915), (449, 0.02334323), (474, 0.015701925), (473, 0.014441905), (581, 0.014360588), (428, 0.012512951), (236, 0.012446898), (472, 0.011358737), (707, 0.01096242), (684, 0.009148652), (326, 0.007992466), (743, 0.007630181), (155, 0.007287714), (279, 0.007168702)]","[229, 203, 1109, 321, 310, 353, 537, 449, 474, 473, 581, 428, 236, 472, 707, 684, 326, 743, 155, 279]",11,"[88, 180, 228, 402, 232, 272, 337, 650, 357, 95, 187]",47,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 143, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 181, 54, 55, 182, 565, 186, 567, 189, 194, 456, 78, 335, 81, 209, 340, 221, 226, 227, 240, 242, 685, 686, 509, 126]"
