perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(513, 0.14963135), (85, 0.12311742), (297, 0.11570349), (95, 0.059243076), (110, 0.047571596), (312, 0.03173465), (1044, 0.022462154), (493, 0.0155098215), (164, 0.014115756), (627, 0.012850711), (339, 0.012061266), (67, 0.01188021), (566, 0.009371672), (535, 0.009272173), (428, 0.0070555722), (448, 0.0069518457), (675, 0.0067859846), (548, 0.00670472), (432, 0.0060610287), (149, 0.00599973)]","[513, 85, 297, 95, 110, 312, 1044, 493, 164, 627, 339, 67, 566, 535, 428, 448, 675, 548, 432, 149]",19,"[473, 3, 656, 222, 84, 526, 510, 159, 703, 293, 498, 557, 22, 301, 132, 81, 163, 403, 268]",164,"[0, 512, 517, 6, 518, 8, 520, 10, 11, 12, 524, 15, 528, 529, 530, 21, 31, 32, 39, 47, 49, 55, 58, 59, 63, 68, 69, 581, 587, 588, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 133, 134, 136, 650, 651, 653, 654, 143, 655, 662, 663, 152, 154, 155, 156, 160, 161, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 704, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 229, 233, 237, 244, 272, 273, 274, 275, 282, 284, 285, 288, 318, 320, 332, 333, 356, 366, 370, 384, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 495, 496, 497, 501, 503, 504, 508, 509]"
"[(297, 0.464845), (513, 0.46009427), (312, 0.4523291), (85, 0.4425643), (95, 0.16707584), (110, 0.16636269), (627, 0.09257249), (67, 0.08493595), (493, 0.07710161), (566, 0.07628035), (164, 0.07232932), (535, 0.042433877), (339, 0.040156774), (970, 0.03727395), (200, 0.034828376), (428, 0.026145022), (458, 0.025107063), (548, 0.024662985), (612, 0.022195624), (432, 0.021918902)]","[297, 513, 312, 85, 95, 110, 627, 67, 493, 566, 164, 535, 339, 970, 200, 428, 458, 548, 612, 432]",60,"[581, 478, 175, 488, 614, 706, 485, 136, 446, 197, 12, 526, 288, 6, 461, 603, 320, 601, 132, 528, 126, 588, 501, 498, 272, 481, 198, 695, 653, 55, 529, 495, 155, 709, 692, 699, 318, 691, 403, 273, 356, 81, 8, 460, 131, 512, 504, 609, 651, 654, 210, 15, 217, 92, 496, 229, 462, 115, 524, 3]",123,"[0, 517, 518, 520, 10, 11, 530, 21, 22, 31, 32, 39, 557, 47, 49, 58, 59, 63, 68, 69, 587, 84, 602, 605, 97, 98, 99, 610, 616, 628, 123, 128, 133, 134, 650, 143, 655, 656, 662, 663, 152, 154, 156, 159, 160, 161, 163, 167, 169, 173, 174, 685, 177, 178, 179, 181, 182, 184, 185, 693, 694, 696, 190, 191, 697, 193, 194, 698, 196, 199, 703, 704, 202, 204, 708, 710, 711, 215, 220, 222, 233, 237, 244, 268, 274, 275, 282, 284, 285, 293, 301, 332, 333, 366, 370, 384, 413, 417, 419, 429, 431, 434, 700, 701, 702, 466, 469, 473, 474, 705, 477, 479, 482, 483, 707, 487, 492, 494, 497, 503, 508, 509, 510]"
"[(513, 0.3557289), (297, 0.3265197), (85, 0.31264475), (95, 0.1454319), (627, 0.09803242), (312, 0.06743423), (110, 0.057081677), (493, 0.05047445), (67, 0.04885349), (1044, 0.04190406), (164, 0.03959667), (339, 0.03569469), (535, 0.030479096), (566, 0.027924506), (548, 0.02221784), (612, 0.01869826), (961, 0.018350052), (238, 0.015289574), (448, 0.014264002), (675, 0.013395004)]","[513, 297, 85, 95, 627, 312, 110, 493, 67, 1044, 164, 339, 535, 566, 548, 612, 961, 238, 448, 675]",53,"[609, 497, 175, 181, 700, 699, 628, 217, 530, 160, 133, 320, 603, 656, 498, 233, 333, 605, 703, 460, 184, 429, 194, 651, 483, 143, 134, 614, 132, 128, 655, 215, 237, 15, 481, 417, 11, 510, 115, 520, 3, 332, 63, 709, 12, 653, 98, 610, 616, 487, 268, 0, 196]",130,"[512, 517, 6, 518, 8, 10, 524, 526, 528, 529, 21, 22, 31, 32, 39, 557, 47, 49, 55, 58, 59, 68, 69, 581, 587, 588, 81, 84, 601, 602, 92, 97, 99, 123, 126, 131, 136, 650, 654, 662, 663, 152, 154, 155, 156, 159, 161, 163, 167, 169, 173, 174, 685, 177, 178, 179, 691, 182, 692, 185, 693, 694, 695, 696, 190, 191, 697, 193, 698, 197, 198, 199, 704, 202, 706, 204, 708, 710, 711, 210, 220, 222, 229, 244, 272, 273, 274, 275, 282, 284, 285, 288, 293, 301, 318, 356, 366, 370, 384, 403, 413, 419, 431, 434, 446, 701, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 482, 485, 707, 488, 492, 494, 495, 496, 501, 503, 504, 508, 509]"
"[(513, 0.6368931), (297, 0.5934174), (85, 0.5106223), (312, 0.34478155), (110, 0.1369947), (95, 0.12400422), (627, 0.12218819), (339, 0.11194741), (164, 0.103312805), (67, 0.08634583), (1044, 0.06593533), (566, 0.06443245), (493, 0.05802557), (238, 0.03832736), (535, 0.035025395), (428, 0.03454867), (200, 0.03414362), (970, 0.033897977), (432, 0.033771552), (612, 0.027121952)]","[513, 297, 85, 312, 110, 95, 627, 339, 164, 67, 1044, 566, 493, 238, 535, 428, 200, 970, 432, 612]",72,"[21, 274, 190, 39, 285, 237, 650, 11, 696, 84, 155, 63, 196, 417, 501, 268, 694, 8, 320, 662, 517, 711, 81, 173, 99, 215, 477, 0, 498, 175, 429, 481, 167, 703, 134, 693, 504, 55, 695, 384, 174, 581, 706, 191, 614, 197, 284, 699, 136, 160, 601, 133, 603, 419, 222, 210, 22, 273, 705, 707, 47, 98, 508, 628, 152, 181, 31, 332, 701, 301, 654, 524]",111,"[512, 3, 6, 518, 520, 10, 12, 526, 15, 528, 529, 530, 32, 557, 49, 58, 59, 68, 69, 587, 588, 602, 92, 605, 97, 609, 610, 616, 115, 123, 126, 128, 131, 132, 651, 653, 143, 655, 656, 663, 154, 156, 159, 161, 163, 169, 685, 177, 178, 179, 691, 182, 692, 184, 185, 697, 193, 194, 698, 198, 199, 704, 202, 204, 708, 709, 710, 217, 220, 229, 233, 244, 272, 275, 282, 288, 293, 318, 333, 356, 366, 370, 403, 413, 431, 434, 446, 700, 460, 461, 462, 702, 466, 469, 473, 474, 478, 479, 482, 483, 485, 487, 488, 492, 494, 495, 496, 497, 503, 509, 510]"
"[(513, 0.16416559), (297, 0.15404905), (312, 0.15372957), (85, 0.12062887), (110, 0.02306288), (95, 0.017602807), (493, 0.013428216), (1044, 0.0131950155), (67, 0.012483696), (164, 0.011817436), (339, 0.011552518), (535, 0.010474363), (566, 0.008318783), (448, 0.007542382), (548, 0.0072776587), (612, 0.0064640013), (961, 0.006375833), (428, 0.0058915378), (149, 0.0058590467), (1122, 0.0056567267)]","[513, 297, 312, 85, 110, 95, 493, 1044, 67, 164, 339, 535, 566, 448, 548, 612, 961, 428, 149, 1122]",30,"[272, 697, 161, 132, 15, 701, 143, 220, 97, 693, 605, 133, 581, 173, 481, 704, 12, 282, 301, 699, 651, 190, 169, 698, 466, 160, 222, 654, 136, 184]",153,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 11, 524, 526, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 49, 55, 58, 59, 63, 68, 69, 587, 588, 81, 84, 601, 602, 603, 92, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 134, 650, 653, 655, 656, 662, 663, 152, 154, 155, 156, 159, 163, 167, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 185, 694, 695, 696, 191, 193, 194, 196, 197, 198, 199, 703, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 229, 233, 237, 244, 268, 273, 274, 275, 284, 285, 288, 293, 318, 320, 332, 333, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 446, 700, 460, 461, 462, 702, 469, 473, 474, 705, 477, 478, 479, 482, 483, 485, 707, 487, 488, 492, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(297, 0.16388407), (513, 0.15717797), (85, 0.13694638), (95, 0.097215384), (110, 0.06576983), (493, 0.03691266), (1044, 0.027109824), (67, 0.020342423), (312, 0.014535436), (627, 0.012763466), (164, 0.012718187), (339, 0.01150406), (961, 0.0077148825), (566, 0.00747748), (432, 0.007245227), (535, 0.007136113), (970, 0.0069809696), (675, 0.006751516), (448, 0.0067387666), (548, 0.0061341)]","[297, 513, 85, 95, 110, 493, 1044, 67, 312, 627, 164, 339, 961, 566, 432, 535, 970, 675, 448, 548]",30,"[190, 446, 707, 698, 115, 370, 417, 587, 497, 708, 601, 178, 197, 47, 462, 182, 181, 268, 479, 581, 156, 495, 711, 282, 700, 198, 6, 466, 610, 602]",153,"[0, 512, 3, 517, 518, 8, 520, 10, 11, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 49, 55, 58, 59, 63, 68, 69, 588, 81, 84, 603, 92, 605, 97, 98, 99, 609, 614, 616, 628, 123, 126, 128, 131, 132, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 155, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 179, 691, 692, 184, 185, 693, 694, 695, 696, 191, 697, 193, 194, 196, 199, 703, 704, 202, 706, 204, 709, 710, 210, 215, 217, 220, 222, 229, 233, 237, 244, 272, 273, 274, 275, 284, 285, 288, 293, 301, 318, 320, 332, 333, 356, 366, 384, 403, 413, 419, 429, 431, 434, 699, 701, 460, 461, 702, 469, 473, 474, 705, 477, 478, 481, 482, 483, 485, 487, 488, 492, 494, 496, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.7844851), (297, 0.7795041), (85, 0.7599788), (312, 0.75631124), (95, 0.5962636), (627, 0.4083805), (110, 0.40487924), (164, 0.38973123), (1044, 0.37056613), (339, 0.34063232), (493, 0.316951), (67, 0.28569922), (566, 0.24836819), (535, 0.24258992), (1122, 0.1595147), (970, 0.14466192), (238, 0.13383195), (448, 0.115860246), (149, 0.10899004), (432, 0.103011735)]","[513, 297, 85, 312, 95, 627, 110, 164, 1044, 339, 493, 67, 566, 535, 1122, 970, 238, 448, 149, 432]",134,"[696, 699, 509, 92, 711, 473, 691, 446, 662, 282, 123, 529, 460, 333, 510, 605, 68, 710, 356, 161, 508, 220, 485, 477, 0, 133, 530, 628, 244, 8, 190, 501, 692, 58, 194, 697, 685, 610, 708, 655, 469, 707, 701, 651, 706, 175, 197, 517, 609, 191, 528, 366, 288, 417, 15, 481, 143, 483, 132, 520, 284, 588, 177, 31, 21, 694, 181, 518, 384, 293, 115, 587, 268, 199, 462, 601, 602, 155, 237, 173, 497, 49, 273, 12, 704, 429, 134, 81, 705, 656, 156, 152, 217, 698, 32, 498, 614, 97, 185, 496, 603, 663, 581, 204, 69, 154, 488, 178, 301, 198, 653, 492, 274, 179, 478, 169, 503, 370, 136, 229, 272, 434, 482, 616, 495, 474, 512, 99, 39, 84, 160, 419, 431, 210]",49,"[3, 6, 10, 11, 524, 526, 22, 557, 47, 55, 59, 63, 98, 126, 128, 131, 650, 654, 159, 163, 167, 174, 182, 184, 693, 695, 193, 196, 703, 202, 709, 215, 222, 233, 275, 285, 318, 320, 332, 403, 413, 700, 461, 702, 466, 479, 487, 494, 504]"
"[(297, 0.84394217), (513, 0.83023244), (85, 0.82038057), (1044, 0.7509225), (95, 0.67462873), (312, 0.5783229), (110, 0.51743835), (67, 0.5054819), (493, 0.50188386), (164, 0.4716908), (627, 0.40217045), (339, 0.40125406), (149, 0.29735613), (535, 0.2761676), (548, 0.16347921), (238, 0.15849102), (428, 0.15777473), (448, 0.14805834), (961, 0.14362942), (566, 0.13755137)]","[297, 513, 85, 1044, 95, 312, 110, 67, 493, 164, 627, 339, 149, 535, 548, 238, 428, 448, 961, 566]",170,"[274, 698, 701, 693, 84, 222, 370, 156, 152, 155, 217, 3, 477, 99, 485, 175, 462, 495, 126, 460, 68, 204, 469, 8, 202, 210, 696, 492, 494, 650, 131, 275, 301, 190, 413, 229, 288, 191, 63, 662, 711, 32, 434, 656, 601, 332, 15, 702, 504, 55, 12, 182, 161, 529, 526, 697, 237, 128, 512, 220, 39, 282, 366, 498, 503, 97, 215, 605, 654, 429, 185, 143, 706, 501, 92, 284, 293, 587, 173, 181, 81, 10, 708, 691, 581, 692, 694, 285, 602, 197, 49, 233, 169, 419, 466, 179, 160, 6, 497, 653, 356, 194, 710, 136, 167, 520, 174, 21, 651, 446, 610, 699, 483, 474, 704, 509, 98, 384, 123, 628, 487, 473, 700, 133, 488, 134, 318, 685, 709, 703, 603, 193, 695, 663, 530, 478, 0, 31, 496, 431, 588, 178, 510, 517, 479, 403, 557, 333, 273, 184, 528, 196, 272, 655, 11, 320, 609, 177, 518, 614, 461, 154, 58, 268, 705, 481, 115, 163, 198, 616]",13,"[524, 22, 47, 59, 69, 132, 159, 199, 244, 417, 482, 707, 508]"
"[(297, 0.21997155), (513, 0.19105649), (85, 0.15285073), (627, 0.027806794), (1044, 0.027046217), (312, 0.026577907), (110, 0.025214205), (535, 0.024950402), (95, 0.024297792), (67, 0.021812638), (493, 0.020737056), (164, 0.017169496), (339, 0.014072131), (566, 0.011144765), (548, 0.009088948), (970, 0.008327296), (428, 0.007427726), (448, 0.007273698), (149, 0.007073832), (238, 0.007063277)]","[297, 513, 85, 627, 1044, 312, 110, 535, 95, 67, 493, 164, 339, 566, 548, 970, 428, 448, 149, 238]",23,"[68, 384, 126, 588, 282, 461, 69, 320, 504, 222, 217, 429, 495, 8, 473, 508, 709, 614, 694, 204, 417, 469, 706]",160,"[0, 512, 3, 517, 6, 518, 520, 10, 11, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 49, 55, 58, 59, 63, 581, 587, 81, 84, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 616, 115, 628, 123, 128, 131, 132, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 155, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 704, 202, 708, 710, 711, 210, 215, 220, 229, 233, 237, 244, 268, 272, 273, 274, 275, 284, 285, 288, 293, 301, 318, 332, 333, 356, 366, 370, 403, 413, 419, 431, 434, 699, 446, 700, 701, 460, 462, 702, 466, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 496, 497, 498, 501, 503, 509, 510]"
"[(297, 0.8322229), (513, 0.8296257), (85, 0.81643283), (95, 0.726688), (312, 0.6509876), (110, 0.51468754), (548, 0.51016015), (627, 0.4667829), (164, 0.44322062), (67, 0.37147525), (339, 0.36713833), (493, 0.36335266), (1044, 0.31674874), (535, 0.2779726), (566, 0.23568948), (612, 0.20672865), (675, 0.1990942), (200, 0.15818554), (428, 0.1557115), (238, 0.15065472)]","[297, 513, 85, 95, 312, 110, 548, 627, 164, 67, 339, 493, 1044, 535, 566, 612, 675, 200, 428, 238]",154,"[55, 11, 174, 694, 173, 10, 32, 628, 473, 156, 0, 703, 92, 662, 706, 697, 431, 181, 466, 494, 233, 31, 696, 691, 222, 185, 133, 403, 163, 705, 143, 518, 469, 655, 136, 194, 485, 155, 417, 191, 708, 202, 610, 184, 6, 69, 663, 461, 3, 701, 654, 237, 99, 275, 84, 462, 460, 272, 15, 273, 81, 498, 614, 131, 288, 699, 616, 446, 126, 293, 650, 134, 685, 68, 530, 333, 704, 653, 282, 128, 215, 169, 97, 503, 47, 496, 587, 609, 161, 199, 22, 220, 178, 204, 581, 197, 198, 603, 526, 320, 413, 301, 477, 601, 366, 497, 132, 115, 159, 488, 160, 177, 154, 524, 707, 651, 123, 509, 481, 510, 49, 63, 356, 175, 182, 602, 656, 179, 429, 58, 702, 478, 434, 8, 332, 370, 474, 508, 479, 520, 196, 693, 229, 517, 285, 692, 528, 483, 210, 482, 244, 605, 284, 21]",29,"[512, 12, 529, 39, 557, 59, 588, 98, 152, 167, 695, 190, 193, 698, 709, 710, 711, 217, 268, 274, 318, 384, 419, 700, 487, 492, 495, 501, 504]"
"[(95, 0.8833344), (513, 0.6630762), (297, 0.6599554), (85, 0.595408), (67, 0.33211276), (312, 0.30648392), (627, 0.23719092), (110, 0.20368905), (1044, 0.16848838), (493, 0.15308127), (164, 0.09732015), (339, 0.089842394), (535, 0.07799513), (970, 0.06242156), (566, 0.061690267), (432, 0.0468108), (458, 0.03743445), (1122, 0.03516532), (428, 0.034156334), (149, 0.03403769)]","[95, 513, 297, 85, 67, 312, 627, 110, 1044, 493, 164, 339, 535, 970, 566, 432, 458, 1122, 428, 149]",95,"[461, 520, 581, 274, 128, 384, 655, 488, 237, 288, 69, 177, 711, 182, 152, 163, 199, 185, 495, 503, 68, 11, 609, 268, 512, 663, 220, 123, 492, 694, 133, 650, 15, 167, 529, 413, 92, 610, 530, 175, 293, 474, 179, 318, 126, 132, 282, 685, 504, 332, 59, 193, 602, 159, 707, 47, 154, 605, 222, 481, 55, 498, 473, 272, 202, 705, 417, 273, 58, 229, 97, 301, 198, 588, 478, 706, 115, 217, 174, 320, 431, 204, 693, 21, 496, 155, 178, 275, 587, 601, 603, 12, 134, 184, 704]",88,"[0, 3, 517, 6, 518, 8, 10, 524, 526, 528, 22, 31, 32, 39, 557, 49, 63, 81, 84, 98, 99, 614, 616, 628, 131, 136, 651, 653, 654, 143, 656, 662, 156, 160, 161, 169, 173, 691, 181, 692, 695, 696, 190, 191, 697, 194, 698, 196, 197, 703, 708, 709, 710, 210, 215, 233, 244, 284, 285, 333, 356, 366, 370, 403, 419, 429, 434, 699, 446, 700, 701, 460, 462, 702, 466, 469, 477, 479, 482, 483, 485, 487, 494, 497, 501, 508, 509, 510]"
"[(297, 0.48962626), (513, 0.47342527), (85, 0.43540415), (95, 0.35276103), (67, 0.1900453), (312, 0.15476999), (627, 0.09963666), (1044, 0.09196067), (339, 0.047631178), (164, 0.0460084), (493, 0.04378427), (535, 0.03984575), (566, 0.03661089), (110, 0.03570179), (428, 0.024640968), (961, 0.020084646), (238, 0.01926824), (612, 0.018609798), (970, 0.016750012), (432, 0.0142546985)]","[297, 513, 85, 95, 67, 312, 627, 1044, 339, 164, 493, 535, 566, 110, 428, 961, 238, 612, 970, 432]",50,"[694, 159, 12, 429, 528, 605, 215, 175, 272, 320, 708, 650, 495, 656, 498, 704, 98, 482, 178, 711, 199, 233, 403, 479, 628, 191, 685, 210, 244, 197, 293, 384, 588, 55, 198, 460, 509, 698, 134, 461, 487, 196, 466, 115, 47, 366, 434, 169, 529, 508]",133,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 11, 524, 526, 15, 530, 21, 22, 31, 32, 39, 557, 49, 58, 59, 63, 68, 69, 581, 587, 81, 84, 601, 602, 603, 92, 97, 99, 609, 610, 614, 616, 123, 126, 128, 131, 132, 133, 136, 651, 653, 654, 143, 655, 662, 663, 152, 154, 155, 156, 160, 161, 163, 167, 173, 174, 177, 179, 691, 181, 182, 692, 184, 185, 693, 695, 696, 190, 697, 193, 194, 703, 202, 706, 204, 709, 710, 217, 220, 222, 229, 237, 268, 273, 274, 275, 282, 284, 285, 288, 301, 318, 332, 333, 356, 370, 413, 417, 419, 431, 699, 446, 700, 701, 462, 702, 469, 473, 474, 705, 477, 478, 481, 483, 485, 707, 488, 492, 494, 496, 497, 501, 503, 504, 510]"
"[(513, 0.6847839), (297, 0.6414731), (85, 0.6136865), (1044, 0.34056723), (95, 0.31415406), (110, 0.3047015), (67, 0.26156208), (312, 0.24140584), (493, 0.20039003), (627, 0.16829418), (164, 0.16129486), (339, 0.094706826), (535, 0.07890835), (548, 0.07199285), (238, 0.06781669), (970, 0.060674347), (566, 0.05698598), (961, 0.054951113), (149, 0.051413994), (458, 0.049211986)]","[513, 297, 85, 1044, 95, 110, 67, 312, 493, 627, 164, 339, 535, 548, 238, 970, 566, 961, 149, 458]",99,"[494, 508, 134, 478, 706, 173, 39, 237, 268, 700, 99, 524, 68, 485, 8, 204, 159, 175, 285, 272, 191, 557, 605, 429, 152, 115, 477, 496, 132, 610, 282, 695, 697, 479, 501, 202, 301, 446, 217, 59, 229, 210, 483, 488, 131, 136, 528, 284, 702, 0, 177, 181, 529, 703, 356, 520, 434, 6, 182, 628, 614, 609, 654, 461, 473, 161, 474, 691, 696, 460, 413, 22, 710, 469, 163, 662, 332, 526, 193, 12, 707, 154, 650, 419, 603, 587, 704, 293, 495, 656, 708, 190, 179, 509, 184, 498, 84, 169, 49]",84,"[512, 3, 517, 518, 10, 11, 15, 530, 21, 31, 32, 47, 55, 58, 63, 69, 581, 588, 81, 601, 602, 92, 97, 98, 616, 123, 126, 128, 133, 651, 653, 143, 655, 663, 155, 156, 160, 167, 174, 685, 178, 692, 185, 693, 694, 194, 698, 196, 197, 198, 199, 709, 711, 215, 220, 222, 233, 244, 273, 274, 275, 288, 318, 320, 333, 366, 370, 384, 403, 417, 431, 699, 701, 462, 466, 705, 481, 482, 487, 492, 497, 503, 504, 510]"
"[(513, 0.79349935), (297, 0.76382715), (85, 0.7484251), (627, 0.71173066), (1044, 0.5150321), (312, 0.51134384), (95, 0.43723112), (164, 0.42795727), (110, 0.4186238), (493, 0.3661434), (67, 0.3547861), (535, 0.32655916), (566, 0.23576523), (970, 0.23012537), (432, 0.22415687), (339, 0.22360004), (612, 0.21125273), (961, 0.18555875), (675, 0.17529492), (200, 0.1667772)]","[513, 297, 85, 627, 1044, 312, 95, 164, 110, 493, 67, 535, 566, 970, 432, 339, 612, 961, 675, 200]",152,"[650, 237, 474, 469, 557, 693, 194, 274, 651, 609, 431, 419, 128, 275, 131, 123, 701, 711, 6, 198, 479, 115, 0, 193, 473, 98, 197, 21, 190, 132, 184, 272, 143, 233, 529, 273, 508, 656, 229, 31, 161, 15, 282, 461, 520, 81, 503, 691, 653, 178, 697, 487, 63, 526, 320, 222, 99, 204, 59, 210, 174, 685, 616, 196, 39, 509, 709, 154, 156, 488, 478, 698, 366, 32, 462, 601, 692, 605, 483, 163, 332, 191, 220, 92, 12, 446, 700, 498, 512, 494, 22, 159, 485, 84, 8, 177, 268, 285, 126, 413, 663, 603, 199, 708, 614, 492, 173, 293, 696, 288, 481, 11, 602, 482, 710, 429, 215, 510, 133, 460, 504, 160, 703, 588, 528, 155, 705, 55, 628, 655, 704, 318, 202, 654, 134, 496, 97, 610, 417, 136, 333, 694, 695, 477, 217, 182, 301, 530, 244, 501, 702, 47]",31,"[3, 517, 518, 10, 524, 49, 58, 68, 69, 581, 587, 662, 152, 167, 169, 175, 179, 181, 185, 706, 284, 356, 370, 384, 403, 434, 699, 466, 707, 495, 497]"
"[(513, 0.37560987), (297, 0.32603294), (95, 0.30791283), (85, 0.3018113), (627, 0.20517792), (1044, 0.1483681), (312, 0.13508648), (67, 0.13412267), (110, 0.06584233), (164, 0.045031134), (493, 0.022053197), (535, 0.020406824), (339, 0.019525848), (612, 0.014602641), (548, 0.014093159), (432, 0.013425033), (1122, 0.012924001), (566, 0.012071213), (675, 0.010410053), (200, 0.010350118)]","[513, 297, 95, 85, 627, 1044, 312, 67, 110, 164, 493, 535, 339, 612, 548, 432, 1122, 566, 675, 200]",47,"[284, 651, 126, 133, 194, 233, 154, 477, 478, 504, 198, 132, 49, 237, 603, 366, 293, 179, 12, 273, 185, 220, 161, 698, 711, 479, 588, 485, 163, 156, 99, 356, 152, 92, 481, 97, 181, 333, 587, 169, 605, 268, 614, 68, 610, 136, 31]",136,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 11, 524, 526, 15, 528, 529, 530, 21, 22, 32, 39, 557, 47, 55, 58, 59, 63, 69, 581, 81, 84, 601, 602, 98, 609, 616, 115, 628, 123, 128, 131, 134, 650, 653, 654, 143, 655, 656, 662, 663, 155, 159, 160, 167, 173, 174, 175, 685, 177, 178, 691, 182, 692, 184, 693, 694, 695, 696, 190, 191, 697, 193, 196, 197, 199, 703, 704, 202, 706, 204, 708, 709, 710, 210, 215, 217, 222, 229, 244, 272, 274, 275, 282, 285, 288, 301, 318, 320, 332, 370, 384, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 482, 483, 707, 487, 488, 492, 494, 495, 496, 497, 498, 501, 503, 508, 509, 510]"
"[(513, 0.7784277), (297, 0.74620664), (85, 0.7255758), (95, 0.5831934), (312, 0.49402663), (627, 0.43970236), (110, 0.43621436), (164, 0.27575383), (67, 0.20586024), (1044, 0.18807107), (493, 0.16121233), (535, 0.14387836), (566, 0.12796083), (339, 0.11140761), (238, 0.09538375), (961, 0.08048191), (432, 0.07935983), (458, 0.07360308), (612, 0.07347449), (428, 0.06705332)]","[513, 297, 85, 95, 312, 627, 110, 164, 67, 1044, 493, 535, 566, 339, 238, 961, 432, 458, 612, 428]",117,"[702, 31, 587, 497, 492, 185, 603, 197, 705, 199, 530, 466, 160, 524, 163, 132, 651, 708, 0, 685, 662, 413, 217, 650, 707, 517, 602, 293, 59, 479, 691, 663, 473, 654, 462, 501, 496, 155, 173, 469, 494, 429, 701, 8, 63, 285, 697, 526, 191, 366, 273, 474, 178, 498, 229, 614, 275, 202, 616, 446, 704, 98, 47, 32, 210, 495, 193, 700, 21, 244, 159, 92, 460, 487, 320, 131, 333, 184, 605, 10, 504, 237, 3, 204, 167, 6, 518, 628, 156, 601, 709, 175, 693, 431, 477, 529, 698, 356, 143, 403, 152, 520, 126, 384, 12, 68, 69, 711, 370, 154, 588, 653, 318, 134, 485, 510, 181]",66,"[512, 11, 15, 528, 22, 39, 557, 49, 55, 58, 581, 81, 84, 97, 99, 609, 610, 115, 123, 128, 133, 136, 655, 656, 161, 169, 174, 177, 179, 182, 692, 694, 695, 696, 190, 194, 196, 198, 703, 706, 710, 215, 220, 222, 233, 268, 272, 274, 282, 284, 288, 301, 332, 417, 419, 434, 699, 461, 478, 481, 482, 483, 488, 503, 508, 509]"
