perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(285, 0.47114497), (99, 0.40143546), (95, 0.3693277), (306, 0.2276998), (186, 0.19000682), (10, 0.18544413), (88, 0.18478058), (146, 0.18261218), (229, 0.18020245), (507, 0.1594583), (174, 0.15774687), (21, 0.14701775), (184, 0.14128445), (366, 0.11584084), (239, 0.09143628), (878, 0.087054975), (518, 0.08124414), (212, 0.07979331), (477, 0.07494608), (20, 0.0725174)]","[285, 99, 95, 306, 186, 10, 88, 146, 229, 507, 174, 21, 184, 366, 239, 878, 518, 212, 477, 20]",6,"[270, 360, 49, 353, 300, 358]",17,"[257, 259, 323, 326, 263, 327, 328, 209, 287, 355, 356, 293, 357, 359, 361, 299, 302]"
"[(285, 0.43672556), (99, 0.42496115), (95, 0.32204872), (306, 0.19530588), (88, 0.16680814), (186, 0.15446068), (10, 0.14296128), (174, 0.13148245), (229, 0.12824759), (146, 0.12801893), (507, 0.1278966), (21, 0.12000554), (184, 0.104256585), (366, 0.085868075), (239, 0.07474456), (212, 0.06662576), (878, 0.06439679), (518, 0.06351283), (20, 0.05432821), (149, 0.052198917)]","[285, 99, 95, 306, 88, 186, 10, 174, 229, 146, 507, 21, 184, 366, 239, 212, 878, 518, 20, 149]",5,"[49, 327, 328, 209, 326]",18,"[257, 259, 323, 263, 270, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302]"
"[(285, 0.69006646), (99, 0.6595444), (95, 0.5451873), (306, 0.41383648), (186, 0.39768544), (88, 0.3857594), (229, 0.3855694), (10, 0.3828059), (146, 0.37566692), (174, 0.34404585), (507, 0.3365055), (21, 0.32836795), (184, 0.31665194), (366, 0.28596625), (239, 0.2396981), (518, 0.20374127), (878, 0.20329636), (212, 0.20064054), (20, 0.18683763), (477, 0.18133768)]","[285, 99, 95, 306, 186, 88, 229, 10, 146, 174, 507, 21, 184, 366, 239, 518, 878, 212, 20, 477]",15,"[355, 326, 323, 49, 293, 361, 259, 360, 263, 299, 302, 287, 300, 356, 270]",8,"[257, 327, 328, 209, 353, 357, 358, 359]"
"[(285, 0.7448611), (99, 0.69140875), (95, 0.62221885), (306, 0.48248225), (146, 0.4521942), (186, 0.44565365), (10, 0.43932542), (229, 0.42669198), (507, 0.4231696), (174, 0.39838567), (88, 0.39459348), (184, 0.39146295), (21, 0.37465963), (366, 0.33690882), (239, 0.2774806), (878, 0.26831242), (212, 0.25959858), (518, 0.24958335), (477, 0.22340922), (20, 0.22163951)]","[285, 99, 95, 306, 146, 186, 10, 229, 507, 174, 88, 184, 21, 366, 239, 878, 212, 518, 477, 20]",20,"[356, 353, 49, 302, 328, 293, 263, 327, 323, 270, 259, 326, 358, 257, 361, 287, 359, 357, 299, 300]",3,"[209, 355, 360]"
"[(285, 0.6676668), (99, 0.6285302), (95, 0.5170004), (306, 0.45119652), (186, 0.39160398), (10, 0.37690327), (229, 0.37140918), (174, 0.37106258), (88, 0.36742157), (21, 0.35937706), (146, 0.35876888), (184, 0.35031372), (507, 0.34043616), (366, 0.28258651), (239, 0.26329643), (878, 0.22583173), (212, 0.2239424), (518, 0.22326298), (477, 0.207839), (149, 0.19887201)]","[285, 99, 95, 306, 186, 10, 229, 174, 88, 21, 146, 184, 507, 366, 239, 878, 212, 518, 477, 149]",14,"[270, 323, 360, 49, 361, 302, 263, 299, 300, 359, 259, 355, 353, 326]",9,"[257, 327, 328, 209, 287, 356, 293, 357, 358]"
"[(99, 0.5983491), (285, 0.59310335), (95, 0.47361702), (88, 0.3190948), (306, 0.31531662), (229, 0.2738929), (146, 0.25947273), (186, 0.25740486), (10, 0.25535104), (174, 0.24681206), (507, 0.2441402), (21, 0.23937151), (184, 0.21966644), (366, 0.17212959), (239, 0.15406021), (212, 0.13554391), (878, 0.1347253), (477, 0.12034604), (518, 0.11167552), (20, 0.1106579)]","[99, 285, 95, 88, 306, 229, 146, 186, 10, 174, 507, 21, 184, 366, 239, 212, 878, 477, 518, 20]",12,"[359, 360, 353, 302, 209, 327, 299, 355, 358, 257, 323, 259]",11,"[326, 263, 328, 270, 287, 356, 293, 357, 361, 300, 49]"
"[(99, 0.7644098), (285, 0.7177415), (95, 0.6339022), (306, 0.52657294), (88, 0.51786554), (186, 0.48601165), (10, 0.47107595), (174, 0.4627502), (146, 0.46012586), (229, 0.45399764), (507, 0.45350018), (21, 0.43561444), (184, 0.39498717), (366, 0.3661573), (239, 0.34448308), (212, 0.29964492), (878, 0.29430443), (518, 0.2802522), (149, 0.24989726), (420, 0.24656634)]","[99, 285, 95, 306, 88, 186, 10, 174, 146, 229, 507, 21, 184, 366, 239, 212, 878, 518, 149, 420]",20,"[257, 357, 259, 209, 328, 359, 302, 270, 293, 323, 353, 358, 355, 49, 299, 300, 287, 326, 361, 327]",3,"[263, 356, 360]"
"[(99, 0.6677761), (285, 0.6583667), (95, 0.5425093), (88, 0.3975501), (306, 0.37309283), (229, 0.34704295), (186, 0.33905992), (146, 0.33814278), (507, 0.32520193), (174, 0.3073566), (10, 0.3054398), (21, 0.29124275), (366, 0.24750696), (184, 0.24168356), (239, 0.21265206), (212, 0.16401935), (477, 0.16003002), (878, 0.15454538), (518, 0.1505733), (149, 0.14705941)]","[99, 285, 95, 88, 306, 229, 186, 146, 507, 174, 10, 21, 366, 184, 239, 212, 477, 878, 518, 149]",14,"[270, 300, 353, 361, 257, 302, 263, 326, 293, 355, 327, 357, 356, 323]",9,"[259, 328, 209, 287, 358, 359, 360, 299, 49]"
"[(285, 0.4100374), (99, 0.36950338), (95, 0.25075334), (306, 0.16945936), (88, 0.15116853), (10, 0.13365936), (186, 0.12478873), (507, 0.11385217), (229, 0.10990149), (174, 0.10855882), (146, 0.104226284), (21, 0.09735218), (184, 0.08590402), (366, 0.07899246), (239, 0.06784535), (878, 0.05775011), (212, 0.054790568), (518, 0.05191182), (20, 0.047690593), (149, 0.046964332)]","[285, 99, 95, 306, 88, 10, 186, 507, 229, 174, 146, 21, 184, 366, 239, 878, 212, 518, 20, 149]",2,"[299, 359]",21,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 360, 361, 300, 302, 49]"
"[(285, 0.6128119), (99, 0.4890304), (95, 0.47665226), (88, 0.34558946), (306, 0.31563905), (186, 0.31427342), (10, 0.299998), (146, 0.28762493), (229, 0.27422777), (507, 0.25817618), (174, 0.25793484), (21, 0.25604847), (184, 0.2453104), (366, 0.19428693), (239, 0.17095122), (878, 0.1468183), (212, 0.13852039), (518, 0.13332863), (477, 0.13069062), (20, 0.12816668)]","[285, 99, 95, 88, 306, 186, 10, 146, 229, 507, 174, 21, 184, 366, 239, 878, 212, 518, 477, 20]",12,"[357, 323, 356, 49, 327, 257, 359, 293, 326, 361, 287, 259]",11,"[263, 328, 270, 209, 353, 355, 358, 360, 299, 300, 302]"
"[(285, 0.60311764), (99, 0.5984989), (95, 0.48851776), (306, 0.34943816), (88, 0.31365108), (10, 0.29412192), (186, 0.29376188), (146, 0.29045406), (174, 0.26491803), (229, 0.25562578), (507, 0.24475205), (184, 0.2436102), (21, 0.23685184), (366, 0.19922692), (239, 0.16528788), (212, 0.1446094), (518, 0.13462636), (878, 0.13402364), (149, 0.12230628), (420, 0.119393304)]","[285, 99, 95, 306, 88, 10, 186, 146, 174, 229, 507, 184, 21, 366, 239, 212, 518, 878, 149, 420]",13,"[355, 328, 359, 356, 323, 327, 302, 360, 259, 270, 357, 257, 263]",10,"[326, 209, 287, 353, 293, 358, 361, 299, 300, 49]"
"[(99, 0.6705366), (285, 0.6461707), (95, 0.43783176), (306, 0.3924497), (186, 0.3486183), (88, 0.33986202), (229, 0.33095837), (10, 0.32463714), (146, 0.32427722), (507, 0.293669), (174, 0.28680742), (21, 0.27498147), (366, 0.23310132), (184, 0.23153691), (239, 0.20049557), (212, 0.16966048), (878, 0.16785248), (518, 0.15940204), (477, 0.14657377), (149, 0.1358806)]","[99, 285, 95, 306, 186, 88, 229, 10, 146, 507, 174, 21, 366, 184, 239, 212, 878, 518, 477, 149]",14,"[353, 327, 300, 287, 299, 302, 328, 49, 355, 209, 263, 323, 359, 293]",9,"[257, 259, 326, 270, 356, 357, 358, 360, 361]"
"[(285, 0.39118293), (95, 0.26240107), (99, 0.22451472), (88, 0.13804299), (306, 0.13620195), (10, 0.12180643), (186, 0.12156616), (229, 0.10351597), (174, 0.098150015), (146, 0.09721246), (21, 0.09611669), (507, 0.094893046), (184, 0.09194707), (239, 0.06118564), (366, 0.058849946), (212, 0.049153928), (878, 0.048513137), (518, 0.046196543), (477, 0.04253532), (420, 0.040696498)]","[285, 95, 99, 88, 306, 10, 186, 229, 174, 146, 21, 507, 184, 239, 366, 212, 878, 518, 477, 420]",1,[257],22,"[259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.51873386), (99, 0.50976765), (95, 0.33961856), (306, 0.20465238), (88, 0.19224495), (186, 0.17637643), (10, 0.17422949), (146, 0.16168986), (229, 0.16091613), (174, 0.151064), (507, 0.14992245), (21, 0.1457627), (184, 0.14235179), (366, 0.096225105), (239, 0.095624566), (878, 0.077699155), (518, 0.076043144), (212, 0.07527213), (149, 0.06636002), (477, 0.065937296)]","[285, 99, 95, 306, 88, 186, 10, 146, 229, 174, 507, 21, 184, 366, 239, 878, 518, 212, 149, 477]",7,"[323, 209, 49, 270, 300, 353, 326]",16,"[257, 259, 263, 327, 328, 287, 355, 356, 293, 357, 358, 359, 360, 361, 299, 302]"
"[(285, 0.69003356), (99, 0.67457885), (95, 0.55777067), (88, 0.40923783), (306, 0.38848683), (146, 0.36064547), (10, 0.35459122), (229, 0.34801638), (186, 0.34595072), (507, 0.32593587), (174, 0.32102183), (21, 0.31964582), (184, 0.3099614), (366, 0.25943193), (239, 0.19680674), (212, 0.18604127), (878, 0.18077452), (518, 0.1721647), (20, 0.16750793), (477, 0.1650437)]","[285, 99, 95, 88, 306, 146, 10, 229, 186, 507, 174, 21, 184, 366, 239, 212, 878, 518, 20, 477]",18,"[293, 287, 257, 299, 360, 358, 356, 328, 361, 300, 357, 359, 327, 355, 323, 263, 209, 270]",5,"[259, 326, 353, 302, 49]"
"[(285, 0.49637502), (99, 0.49354845), (95, 0.3502192), (306, 0.204412), (88, 0.17443281), (186, 0.15944807), (146, 0.1528621), (10, 0.15141642), (229, 0.14711438), (174, 0.14205998), (21, 0.13784082), (184, 0.13217016), (507, 0.12940994), (366, 0.099767566), (212, 0.073475696), (239, 0.07343012), (518, 0.07043961), (878, 0.0682216), (20, 0.06157869), (477, 0.061064746)]","[285, 99, 95, 306, 88, 186, 146, 10, 229, 174, 21, 184, 507, 366, 212, 239, 518, 878, 20, 477]",7,"[356, 209, 353, 287, 270, 257, 323]",16,"[259, 326, 263, 327, 328, 355, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.5381087), (99, 0.5207135), (95, 0.41706672), (306, 0.26817012), (88, 0.2319397), (146, 0.21462002), (229, 0.20719579), (507, 0.2051851), (174, 0.19781756), (186, 0.19065653), (184, 0.18414705), (21, 0.1783801), (10, 0.17185012), (366, 0.14926465), (239, 0.12171505), (878, 0.10916592), (212, 0.10694115), (518, 0.10222173), (20, 0.09104427), (477, 0.08842945)]","[285, 99, 95, 306, 88, 146, 229, 507, 174, 186, 184, 21, 10, 366, 239, 878, 212, 518, 20, 477]",10,"[357, 360, 328, 299, 359, 358, 361, 49, 356, 257]",13,"[259, 323, 326, 263, 327, 270, 209, 287, 353, 355, 293, 300, 302]"
"[(99, 0.47773403), (285, 0.4725938), (95, 0.3455421), (88, 0.21118341), (306, 0.19649513), (10, 0.17876394), (186, 0.16745637), (229, 0.15684174), (174, 0.14877288), (507, 0.14655511), (184, 0.14464065), (21, 0.1417836), (146, 0.13978197), (366, 0.10071653), (239, 0.079012826), (518, 0.07854434), (878, 0.075658105), (212, 0.07221066), (20, 0.07043569), (420, 0.06670994)]","[99, 285, 95, 88, 306, 10, 186, 229, 174, 507, 184, 21, 146, 366, 239, 518, 878, 212, 20, 420]",8,"[300, 358, 326, 357, 299, 270, 293, 49]",15,"[257, 259, 323, 263, 327, 328, 209, 287, 353, 355, 356, 359, 360, 361, 302]"
"[(285, 0.6849558), (99, 0.57103634), (95, 0.569662), (88, 0.43226227), (306, 0.41691184), (186, 0.40901262), (146, 0.3991282), (174, 0.36933693), (229, 0.36861452), (507, 0.36819965), (21, 0.35599574), (10, 0.35538414), (184, 0.3457009), (366, 0.28489223), (239, 0.24822576), (212, 0.2206305), (878, 0.21205026), (518, 0.20285402), (20, 0.18956678), (477, 0.18091775)]","[285, 99, 95, 88, 306, 186, 146, 174, 229, 507, 21, 10, 184, 366, 239, 212, 878, 518, 20, 477]",16,"[287, 360, 263, 299, 359, 257, 259, 356, 328, 361, 358, 357, 353, 302, 209, 293]",7,"[323, 326, 327, 270, 355, 300, 49]"
"[(99, 0.4114542), (285, 0.38750866), (95, 0.2770867), (306, 0.14677322), (88, 0.13516985), (10, 0.12120212), (507, 0.110231794), (21, 0.102262005), (146, 0.10005847), (186, 0.09868408), (174, 0.095121324), (184, 0.09479223), (229, 0.09402299), (366, 0.07618663), (239, 0.05857568), (878, 0.053809233), (518, 0.051289987), (212, 0.050281025), (20, 0.045612227), (477, 0.04416952)]","[99, 285, 95, 306, 88, 10, 507, 21, 146, 186, 174, 184, 229, 366, 239, 878, 518, 212, 20, 477]",1,[287],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.42840514), (99, 0.40191445), (95, 0.28173065), (306, 0.17811936), (88, 0.1698927), (10, 0.14077781), (186, 0.13897575), (146, 0.13627303), (229, 0.13166514), (174, 0.12627313), (507, 0.124629214), (21, 0.11570126), (184, 0.081299655), (239, 0.07827757), (366, 0.0746933), (212, 0.06481435), (878, 0.06300204), (518, 0.057439055), (149, 0.054669563), (477, 0.05365259)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 174, 507, 21, 184, 239, 366, 212, 878, 518, 149, 477]",5,"[328, 356, 360, 209, 357]",18,"[257, 259, 323, 326, 263, 327, 270, 287, 353, 355, 293, 358, 359, 361, 299, 300, 302, 49]"
"[(285, 0.35183254), (99, 0.28361773), (95, 0.21399476), (306, 0.1130955), (88, 0.11061331), (10, 0.10866249), (186, 0.10822825), (229, 0.100689955), (146, 0.0850456), (21, 0.078498356), (507, 0.07498316), (184, 0.07113477), (174, 0.06917805), (366, 0.065036796), (239, 0.05442321), (212, 0.040450267), (518, 0.03994055), (878, 0.039803334), (20, 0.038036384), (477, 0.037831802)]","[285, 99, 95, 306, 88, 10, 186, 229, 146, 21, 507, 184, 174, 366, 239, 212, 518, 878, 20, 477]",2,"[326, 356]",21,"[257, 259, 323, 263, 327, 328, 270, 209, 287, 353, 355, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.7199404), (99, 0.62791395), (95, 0.6148186), (306, 0.47951233), (186, 0.42196864), (229, 0.41460994), (146, 0.40122294), (10, 0.3971842), (174, 0.37965736), (21, 0.36681452), (507, 0.3651203), (88, 0.35502958), (184, 0.34644789), (366, 0.2876954), (239, 0.266547), (212, 0.22741756), (878, 0.22705753), (518, 0.21829584), (477, 0.20207879), (149, 0.19428198)]","[285, 99, 95, 306, 186, 229, 146, 10, 174, 21, 507, 88, 184, 366, 239, 212, 878, 518, 477, 149]",17,"[357, 287, 355, 328, 302, 360, 293, 259, 270, 209, 323, 49, 327, 358, 263, 299, 257]",6,"[326, 353, 356, 359, 361, 300]"
"[(285, 0.7799658), (99, 0.7706153), (95, 0.6214368), (306, 0.530784), (146, 0.5048352), (88, 0.5029523), (10, 0.5024028), (507, 0.4849724), (186, 0.47562978), (184, 0.46197882), (174, 0.45080605), (229, 0.4385425), (21, 0.4349428), (366, 0.38536745), (239, 0.36220556), (878, 0.33691695), (212, 0.33417824), (518, 0.32436755), (477, 0.30508742), (420, 0.2820846)]","[285, 99, 95, 306, 146, 88, 10, 507, 186, 184, 174, 229, 21, 366, 239, 878, 212, 518, 477, 420]",22,"[355, 327, 326, 209, 360, 263, 359, 49, 287, 361, 257, 302, 356, 270, 323, 259, 328, 300, 358, 357, 353, 293]",1,[299]
"[(285, 0.7578864), (99, 0.7073899), (95, 0.669474), (306, 0.5573577), (88, 0.5164757), (10, 0.48016042), (186, 0.4800966), (21, 0.43859664), (146, 0.43683133), (174, 0.43393746), (507, 0.41252002), (184, 0.3951819), (229, 0.38838923), (366, 0.3692916), (239, 0.30573085), (878, 0.28613293), (212, 0.2778787), (149, 0.24530607), (20, 0.23649089), (477, 0.23128724)]","[285, 99, 95, 306, 88, 10, 186, 21, 146, 174, 507, 184, 229, 366, 239, 878, 212, 149, 20, 477]",21,"[357, 355, 361, 326, 293, 300, 356, 259, 49, 359, 257, 209, 287, 302, 323, 327, 299, 328, 353, 263, 270]",2,"[358, 360]"
"[(285, 0.70387363), (99, 0.64675665), (95, 0.5645297), (306, 0.44122192), (88, 0.42960596), (186, 0.41065606), (229, 0.39479294), (10, 0.3916237), (507, 0.3844646), (174, 0.37982458), (146, 0.35426885), (184, 0.33949995), (21, 0.30300412), (366, 0.29887688), (239, 0.2730861), (212, 0.22678274), (518, 0.22365384), (878, 0.2079405), (477, 0.20611538), (20, 0.20132448)]","[285, 99, 95, 306, 88, 186, 229, 10, 507, 174, 146, 184, 21, 366, 239, 212, 518, 878, 477, 20]",17,"[358, 357, 302, 209, 360, 49, 323, 355, 327, 299, 361, 356, 257, 326, 259, 300, 359]",6,"[263, 328, 270, 287, 353, 293]"
"[(285, 0.54403734), (99, 0.49032193), (95, 0.42527547), (306, 0.30637136), (88, 0.2682019), (186, 0.23904076), (10, 0.23024288), (229, 0.22471589), (21, 0.19455601), (174, 0.18859726), (184, 0.18677421), (146, 0.17688185), (507, 0.17571032), (366, 0.133442), (239, 0.1296753), (212, 0.10701544), (878, 0.10380874), (518, 0.10081563), (20, 0.09024597), (477, 0.089099176)]","[285, 99, 95, 306, 88, 186, 10, 229, 21, 174, 184, 146, 507, 366, 239, 212, 878, 518, 20, 477]",10,"[300, 287, 360, 270, 299, 361, 355, 326, 259, 49]",13,"[257, 323, 263, 327, 328, 209, 353, 356, 293, 357, 358, 359, 302]"
"[(285, 0.7500559), (99, 0.7342874), (95, 0.6563813), (306, 0.5125822), (10, 0.4860596), (186, 0.47986755), (229, 0.46812817), (88, 0.45855805), (146, 0.45528984), (21, 0.42644882), (174, 0.4114596), (507, 0.39923307), (184, 0.38950497), (366, 0.32399476), (239, 0.30649236), (878, 0.27583307), (212, 0.26300007), (477, 0.24861346), (20, 0.24235034), (149, 0.23861846)]","[285, 99, 95, 306, 10, 186, 229, 88, 146, 21, 174, 507, 184, 366, 239, 878, 212, 477, 20, 149]",22,"[327, 359, 293, 328, 323, 209, 49, 270, 326, 360, 355, 358, 287, 257, 356, 263, 357, 302, 361, 259, 299, 353]",1,[300]
"[(285, 0.38112032), (99, 0.3692834), (95, 0.24250077), (88, 0.10805521), (186, 0.1053564), (229, 0.10143964), (306, 0.10083543), (10, 0.09863383), (146, 0.09482261), (174, 0.09120408), (21, 0.07748791), (507, 0.0772389), (184, 0.06524556), (366, 0.05573219), (239, 0.051554445), (878, 0.044996843), (518, 0.042480327), (212, 0.040195268), (477, 0.037498705), (20, 0.03557304)]","[285, 99, 95, 88, 186, 229, 306, 10, 146, 174, 21, 507, 184, 366, 239, 878, 518, 212, 477, 20]",2,"[302, 327]",21,"[257, 259, 323, 326, 263, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 49]"
"[(285, 0.7035789), (99, 0.7006276), (95, 0.5561769), (88, 0.4579076), (10, 0.42813835), (306, 0.41443905), (146, 0.39470583), (229, 0.3783904), (174, 0.37345442), (21, 0.36454925), (507, 0.3626058), (186, 0.32848814), (184, 0.3097139), (366, 0.2962926), (239, 0.23525706), (878, 0.23117499), (518, 0.22498973), (212, 0.22122304), (477, 0.19964501), (149, 0.19551027)]","[285, 99, 95, 88, 10, 306, 146, 229, 174, 21, 507, 186, 184, 366, 239, 878, 518, 212, 477, 149]",18,"[360, 326, 302, 355, 356, 287, 357, 300, 358, 209, 257, 49, 361, 263, 328, 327, 270, 359]",5,"[259, 323, 353, 293, 299]"
"[(285, 0.59492236), (99, 0.563869), (95, 0.43145347), (306, 0.31672308), (88, 0.26665786), (229, 0.26021522), (10, 0.24595292), (186, 0.2391118), (146, 0.22276416), (21, 0.22123219), (174, 0.218872), (507, 0.2117505), (184, 0.21057895), (366, 0.16389927), (239, 0.14260232), (518, 0.116740525), (878, 0.116726786), (212, 0.109542094), (149, 0.105770655), (477, 0.1044172)]","[285, 99, 95, 306, 88, 229, 10, 186, 146, 21, 174, 507, 184, 366, 239, 518, 878, 212, 149, 477]",12,"[287, 293, 259, 358, 257, 299, 355, 327, 353, 326, 270, 357]",11,"[323, 263, 328, 209, 356, 359, 360, 361, 300, 302, 49]"
"[(285, 0.54451156), (99, 0.53820115), (95, 0.39666852), (88, 0.24048595), (306, 0.23897752), (186, 0.23101838), (229, 0.21672948), (10, 0.2146046), (146, 0.21154575), (507, 0.20022385), (21, 0.18002172), (174, 0.1720273), (184, 0.16843687), (366, 0.12751503), (239, 0.11026749), (878, 0.10438394), (518, 0.09809504), (212, 0.09575984), (20, 0.08708968), (149, 0.085127436)]","[285, 99, 95, 88, 306, 186, 229, 10, 146, 507, 21, 174, 184, 366, 239, 878, 518, 212, 20, 149]",7,"[270, 323, 356, 357, 361, 355, 263]",16,"[257, 259, 326, 327, 328, 209, 287, 353, 293, 358, 359, 360, 299, 300, 302, 49]"
"[(99, 0.5187655), (285, 0.45650774), (95, 0.3175943), (88, 0.21281813), (306, 0.20306735), (146, 0.17797662), (10, 0.16862303), (186, 0.16400395), (229, 0.15552203), (174, 0.14918892), (507, 0.14827468), (184, 0.14355066), (21, 0.13756573), (366, 0.11109725), (239, 0.087636404), (878, 0.08238755), (212, 0.07779125), (518, 0.070553124), (20, 0.065686055), (149, 0.061696526)]","[99, 285, 95, 88, 306, 146, 10, 186, 229, 174, 507, 184, 21, 366, 239, 878, 212, 518, 20, 149]",9,"[327, 209, 356, 49, 287, 328, 353, 300, 299]",14,"[257, 259, 323, 326, 263, 270, 355, 293, 357, 358, 359, 360, 361, 302]"
"[(285, 0.7476183), (99, 0.7181148), (95, 0.63495135), (88, 0.47576308), (306, 0.44922003), (186, 0.44109932), (146, 0.39249456), (21, 0.3790894), (507, 0.3779359), (184, 0.36318082), (174, 0.3561817), (10, 0.3449712), (229, 0.32339424), (366, 0.31087098), (239, 0.24517754), (212, 0.23603958), (878, 0.23595819), (477, 0.20363681), (518, 0.20333022), (20, 0.20086597)]","[285, 99, 95, 88, 306, 186, 146, 21, 507, 184, 174, 10, 229, 366, 239, 212, 878, 477, 518, 20]",20,"[209, 259, 353, 49, 263, 287, 361, 293, 356, 270, 300, 358, 299, 355, 257, 323, 328, 302, 327, 359]",3,"[326, 357, 360]"
"[(285, 0.3699439), (99, 0.34657356), (95, 0.1880637), (88, 0.12984104), (306, 0.11922253), (229, 0.108660646), (186, 0.10185098), (10, 0.10107883), (507, 0.09906392), (184, 0.08784822), (146, 0.08514072), (21, 0.07835894), (174, 0.07716216), (366, 0.06990886), (239, 0.05500126), (878, 0.049712107), (518, 0.04581385), (212, 0.045250736), (477, 0.042318765), (20, 0.04104689)]","[285, 99, 95, 88, 306, 229, 186, 10, 507, 184, 146, 21, 174, 366, 239, 878, 518, 212, 477, 20]",2,"[209, 357]",21,"[257, 259, 323, 326, 263, 327, 328, 270, 287, 353, 355, 356, 293, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.69462883), (99, 0.6824132), (95, 0.574553), (88, 0.40903407), (306, 0.40356642), (186, 0.36661497), (229, 0.34453282), (507, 0.32695553), (10, 0.32197797), (174, 0.31487077), (146, 0.3082586), (184, 0.30623874), (21, 0.29335815), (366, 0.24655695), (239, 0.21887915), (878, 0.17734583), (20, 0.1596177), (518, 0.15889622), (212, 0.1575469), (149, 0.1516762)]","[285, 99, 95, 88, 306, 186, 229, 507, 10, 174, 146, 184, 21, 366, 239, 878, 20, 518, 212, 149]",15,"[259, 270, 257, 328, 356, 300, 327, 302, 360, 323, 287, 293, 357, 263, 326]",8,"[209, 353, 355, 358, 359, 361, 299, 49]"
"[(285, 0.6719068), (99, 0.6151756), (95, 0.5430816), (306, 0.40949902), (88, 0.37287214), (186, 0.3707476), (146, 0.36514145), (10, 0.33560264), (174, 0.3354791), (229, 0.3237705), (21, 0.31429976), (507, 0.29770762), (184, 0.28565487), (239, 0.2303159), (366, 0.2296559), (212, 0.19624019), (878, 0.19553328), (518, 0.18712422), (477, 0.17487724), (149, 0.16723874)]","[285, 99, 95, 306, 88, 186, 146, 10, 174, 229, 21, 507, 184, 239, 366, 212, 878, 518, 477, 149]",15,"[357, 302, 209, 356, 328, 355, 358, 353, 300, 270, 361, 326, 49, 299, 287]",8,"[257, 259, 323, 263, 327, 293, 359, 360]"
"[(285, 0.75031686), (99, 0.73567086), (95, 0.5956697), (186, 0.5028731), (306, 0.50251395), (88, 0.49582505), (229, 0.48893562), (10, 0.4700579), (146, 0.46467125), (174, 0.44942153), (507, 0.44863212), (21, 0.41913676), (184, 0.38327157), (366, 0.3617894), (212, 0.30532035), (518, 0.29520822), (878, 0.28393003), (239, 0.28101274), (20, 0.2724978), (477, 0.26909286)]","[285, 99, 95, 186, 306, 88, 229, 10, 146, 174, 507, 21, 184, 366, 212, 518, 878, 239, 20, 477]",22,"[327, 323, 293, 302, 361, 357, 259, 353, 326, 263, 270, 299, 359, 49, 356, 360, 287, 358, 300, 328, 355, 257]",1,[209]
"[(99, 0.7653634), (285, 0.7340927), (95, 0.6428905), (306, 0.5543398), (88, 0.5113441), (146, 0.4906286), (229, 0.48830482), (10, 0.4801331), (186, 0.4759629), (174, 0.47281906), (21, 0.45942566), (507, 0.45853284), (184, 0.40034017), (239, 0.34972346), (366, 0.3272668), (878, 0.31191957), (212, 0.29910794), (518, 0.29277673), (20, 0.2688556), (477, 0.2657832)]","[99, 285, 95, 306, 88, 146, 229, 10, 186, 174, 21, 507, 184, 239, 366, 878, 212, 518, 20, 477]",22,"[299, 302, 209, 353, 360, 359, 356, 257, 358, 287, 323, 263, 328, 300, 293, 357, 49, 355, 361, 326, 259, 270]",1,[327]
"[(285, 0.64352125), (99, 0.6173603), (95, 0.56329685), (306, 0.41939405), (88, 0.397623), (146, 0.357476), (186, 0.3334142), (174, 0.33016443), (10, 0.32251838), (507, 0.30673242), (229, 0.3065719), (184, 0.28086746), (366, 0.25717214), (21, 0.24379875), (239, 0.22521009), (878, 0.19414306), (518, 0.1728888), (212, 0.17137273), (20, 0.16686074), (477, 0.15181874)]","[285, 99, 95, 306, 88, 146, 186, 174, 10, 507, 229, 184, 366, 21, 239, 878, 518, 212, 20, 477]",15,"[328, 359, 293, 259, 361, 300, 287, 270, 302, 360, 299, 323, 263, 357, 49]",8,"[257, 326, 327, 209, 353, 355, 356, 358]"
