user_id,top_20_with_score,top_20,hit_ratio,ndcg
235,"[(0, 0.83168155), (172, 0.7724534), (160, 0.70088345), (201, 0.6949621), (10, 0.6068005), (596, 0.59420645), (94, 0.5851848), (507, 0.58389646), (179, 0.5835433), (587, 0.55975777), (163, 0.54719305), (226, 0.47940534), (122, 0.46627706), (251, 0.43789375), (651, 0.41582677), (528, 0.41301337), (331, 0.41007456), (1027, 0.40787768), (428, 0.38853705), (479, 0.37419888)]","[0, 172, 160, 201, 10, 596, 94, 507, 179, 587, 163, 226, 122, 251, 651, 528, 331, 1027, 428, 479]",1,0.23137821315975918
236,"[(257, 0.8289176), (293, 0.7980456), (203, 0.7713162), (190, 0.7422024), (24, 0.62982756), (193, 0.6287008), (275, 0.62513983), (274, 0.5839546), (271, 0.55085623), (217, 0.5383929), (303, 0.49817094), (214, 0.4513551), (41, 0.4139501), (743, 0.40812248), (651, 0.39682618), (80, 0.35417745), (232, 0.32558098), (661, 0.3247751), (346, 0.3203811), (709, 0.29898012)]","[257, 293, 203, 190, 24, 193, 275, 274, 271, 217, 303, 214, 41, 743, 651, 80, 232, 661, 346, 709]",1,0.43067655807339306
237,"[(55, 0.79148144), (97, 0.748166), (195, 0.70891035), (11, 0.68469167), (356, 0.64905924), (69, 0.59459895), (244, 0.549979), (268, 0.5362704), (581, 0.52124166), (187, 0.44676262), (12, 0.43634075), (475, 0.4182367), (417, 0.40507147), (409, 0.3848999), (519, 0.38223627), (212, 0.3818934), (743, 0.38159418), (57, 0.37483367), (664, 0.37181905), (518, 0.36359182)]","[55, 97, 195, 11, 356, 69, 244, 268, 581, 187, 12, 475, 417, 409, 519, 212, 743, 57, 664, 518]",1,0.27023815442731974
238,"[(190, 0.7594015), (256, 0.72026473), (422, 0.6913577), (175, 0.64479077), (117, 0.6223514), (146, 0.6170073), (143, 0.6060385), (691, 0.5383121), (303, 0.52725625), (12, 0.49540573), (214, 0.48461053), (62, 0.3704389), (224, 0.34948352), (708, 0.34940913), (314, 0.34440038), (305, 0.34194654), (309, 0.3350553), (79, 0.25306314), (688, 0.24948777), (638, 0.23514429)]","[190, 256, 422, 175, 117, 146, 143, 691, 303, 12, 214, 62, 224, 708, 314, 305, 309, 79, 688, 638]",1,0.30102999566398114
239,"[(237, 0.62302446), (327, 0.617072), (146, 0.5819643), (186, 0.57866496), (274, 0.5707619), (602, 0.560889), (196, 0.55125177), (174, 0.5339558), (731, 0.5339461), (22, 0.4534515), (245, 0.43599367), (93, 0.42568347), (54, 0.40785778), (85, 0.36931315), (505, 0.32037127), (66, 0.29646817), (490, 0.28878278), (557, 0.28451133), (242, 0.2663835), (289, 0.25443473)]","[237, 327, 146, 186, 274, 602, 196, 174, 731, 22, 245, 93, 54, 85, 505, 66, 490, 557, 242, 289]",0,0.0
240,"[(293, 0.80005735), (120, 0.771095), (404, 0.74439764), (422, 0.6741575), (237, 0.6385332), (186, 0.59481174), (461, 0.56049216), (430, 0.50176865), (202, 0.47025257), (844, 0.4492344), (659, 0.43319577), (738, 0.42681038), (565, 0.42213017), (558, 0.41873488), (147, 0.41714326), (528, 0.39851266), (140, 0.36915976), (80, 0.3588302), (508, 0.33533624), (863, 0.2900682)]","[293, 120, 404, 422, 237, 186, 461, 430, 202, 844, 659, 738, 565, 558, 147, 528, 140, 80, 508, 863]",1,1.0
241,"[(180, 0.88907844), (203, 0.8017606), (201, 0.72081965), (152, 0.70061463), (281, 0.61869365), (306, 0.573261), (132, 0.5399331), (677, 0.5089368), (176, 0.46652654), (169, 0.4456849), (222, 0.4119926), (339, 0.40723976), (675, 0.38691396), (314, 0.37513626), (692, 0.3748194), (381, 0.36881375), (211, 0.36652598), (529, 0.34164834), (469, 0.34117723), (304, 0.319773)]","[180, 203, 201, 152, 281, 306, 132, 677, 176, 169, 222, 339, 675, 314, 692, 381, 211, 529, 469, 304]",1,0.227670248696953
242,"[(327, 0.6334782), (146, 0.59889704), (131, 0.58492255), (244, 0.5736298), (210, 0.4847252), (269, 0.47716573), (168, 0.46154368), (565, 0.42372245), (743, 0.4142135), (1027, 0.39499453), (505, 0.3474394), (927, 0.32386762), (708, 0.3210848), (692, 0.31599241), (324, 0.31482303), (211, 0.3083586), (749, 0.2936193), (863, 0.2915324), (64, 0.28941688), (894, 0.25782168)]","[327, 146, 131, 244, 210, 269, 168, 565, 743, 1027, 505, 927, 708, 692, 324, 211, 749, 863, 64, 894]",0,0.0
243,"[(299, 0.73826665), (146, 0.62972945), (596, 0.6156348), (384, 0.5886251), (217, 0.5764928), (401, 0.5201223), (497, 0.4577852), (238, 0.45120838), (500, 0.43512845), (925, 0.4104843), (1010, 0.3828439), (927, 0.36739197), (434, 0.3416136), (516, 0.33660462), (854, 0.29611745), (75, 0.26882595), (759, 0.26653966), (987, 0.26339656), (688, 0.26194817), (872, 0.2420426)]","[299, 146, 596, 384, 217, 401, 497, 238, 500, 925, 1010, 927, 434, 516, 854, 75, 759, 987, 688, 872]",1,0.2890648263178878
244,"[(236, 0.7516157), (11, 0.6984194), (654, 0.6311312), (228, 0.5781938), (94, 0.57020915), (507, 0.5689085), (198, 0.4985828), (401, 0.4707508), (322, 0.45382193), (471, 0.4414617), (239, 0.42822468), (23, 0.4173455), (65, 0.38196373), (481, 0.36088148), (302, 0.34540653), (661, 0.3207615), (968, 0.29260823), (1011, 0.28129393), (706, 0.27147943), (780, 0.25208917)]","[236, 11, 654, 228, 94, 507, 198, 401, 322, 471, 239, 23, 65, 481, 302, 661, 968, 1011, 706, 780]",1,0.2789429456511298
245,"[(126, 0.7800113), (152, 0.68709576), (87, 0.6765617), (193, 0.6557867), (316, 0.5197973), (187, 0.5126223), (269, 0.5094611), (426, 0.5036062), (522, 0.48121566), (30, 0.47507143), (302, 0.39408308), (477, 0.39376763), (213, 0.38942233), (661, 0.3690374), (675, 0.3657165), (755, 0.34759668), (557, 0.34699878), (501, 0.33470654), (242, 0.32670757), (1040, 0.289221)]","[126, 152, 87, 193, 316, 187, 269, 426, 522, 30, 302, 477, 213, 661, 675, 755, 557, 501, 242, 1040]",0,0.0
246,"[(55, 0.7832768), (11, 0.67401564), (227, 0.5886056), (178, 0.5550283), (136, 0.46085924), (153, 0.4578582), (707, 0.42975396), (483, 0.372451), (477, 0.30588982), (115, 0.3044305), (52, 0.30238625), (484, 0.29663402), (1073, 0.24766849), (863, 0.24742505), (1011, 0.24661478), (726, 0.22477114), (870, 0.20504487), (735, 0.19994257), (277, 0.19639161), (493, 0.19316182)]","[55, 11, 227, 178, 136, 153, 707, 483, 477, 115, 52, 484, 1073, 863, 1011, 726, 870, 735, 277, 493]",1,0.23540891336663824
247,"[(120, 0.7449978), (221, 0.7373376), (461, 0.5141965), (691, 0.45879993), (199, 0.4231178), (318, 0.39440027), (93, 0.3941094), (522, 0.38646442), (450, 0.37795562), (204, 0.37753376), (659, 0.37598208), (839, 0.2924579), (62, 0.2846722), (66, 0.26769757), (709, 0.2518646), (672, 0.24523035), (577, 0.23544167), (660, 0.22832312), (515, 0.22253852), (447, 0.19274758)]","[120, 221, 461, 691, 199, 318, 93, 522, 450, 204, 659, 839, 62, 66, 709, 672, 577, 660, 515, 447]",1,1.0
248,"[(287, 0.7715895), (217, 0.5646465), (153, 0.52938867), (47, 0.48481193), (432, 0.47489983), (761, 0.44685438), (283, 0.44561046), (121, 0.44333628), (549, 0.42082894), (595, 0.41726744), (16, 0.3835647), (213, 0.37606984), (346, 0.350677), (755, 0.33420482), (695, 0.3209227), (162, 0.31056923), (894, 0.27913702), (520, 0.26481146), (870, 0.26462972), (290, 0.2563152)]","[287, 217, 153, 47, 432, 761, 283, 121, 549, 595, 16, 213, 346, 755, 695, 162, 894, 520, 870, 290]",1,0.6309297535714574
249,"[(545, 0.669748), (227, 0.64095414), (14, 0.63982385), (281, 0.59999216), (461, 0.58264273), (184, 0.56494075), (248, 0.5393638), (187, 0.50577664), (202, 0.49864623), (283, 0.44887334), (497, 0.44194403), (57, 0.43534636), (108, 0.3985233), (140, 0.39840436), (692, 0.3431494), (662, 0.33755034), (1013, 0.32574347), (469, 0.31093606), (706, 0.30609787), (380, 0.30571276)]","[545, 227, 14, 281, 461, 184, 248, 187, 202, 283, 497, 57, 108, 140, 692, 662, 1013, 469, 706, 380]",1,0.23981246656813146
250,"[(185, 0.65409577), (68, 0.6481), (87, 0.6387322), (70, 0.6317627), (24, 0.618044), (10, 0.5810764), (482, 0.5281651), (510, 0.5160571), (202, 0.443766), (245, 0.43564048), (155, 0.4190274), (76, 0.41315067), (342, 0.39544138), (549, 0.3689459), (1010, 0.3115579), (1046, 0.30348036), (291, 0.30031654), (2, 0.29879114), (305, 0.2880015), (830, 0.26200938)]","[185, 68, 87, 70, 24, 10, 482, 510, 202, 245, 155, 76, 342, 549, 1010, 1046, 291, 2, 305, 830]",1,0.3868528072345416
251,"[(221, 0.772226), (182, 0.63114667), (228, 0.5936723), (184, 0.55406725), (7, 0.5324665), (123, 0.49361134), (142, 0.49172223), (865, 0.4874641), (417, 0.4524554), (497, 0.42828795), (90, 0.4133897), (518, 0.41095045), (505, 0.36173803), (38, 0.3121402), (863, 0.30460426), (162, 0.30078787), (830, 0.2994873), (67, 0.27491602), (639, 0.258363), (158, 0.24955417)]","[221, 182, 228, 184, 7, 123, 142, 865, 417, 497, 90, 518, 505, 38, 863, 162, 830, 67, 639, 158]",1,0.3562071871080222
252,"[(171, 0.70253664), (301, 0.65296686), (27, 0.55923295), (174, 0.54312134), (288, 0.50778544), (207, 0.50615793), (303, 0.48816553), (208, 0.47000706), (61, 0.46056592), (318, 0.43607503), (76, 0.4235151), (32, 0.38522673), (689, 0.37534416), (108, 0.35317606), (115, 0.3365264), (62, 0.3242186), (927, 0.30724782), (557, 0.2937159), (38, 0.2830095), (1073, 0.27615595)]","[171, 301, 27, 174, 288, 207, 303, 208, 61, 318, 76, 32, 689, 108, 115, 62, 927, 557, 38, 1073]",1,0.43067655807339306
253,"[(116, 0.7849329), (545, 0.6666949), (473, 0.5815173), (581, 0.5667563), (22, 0.50256735), (300, 0.46487376), (565, 0.44788727), (527, 0.40527782), (80, 0.38513887), (62, 0.36575082), (814, 0.35898522), (635, 0.33006546), (44, 0.3246202), (1013, 0.32224745), (672, 0.3201022), (242, 0.31339413), (1011, 0.3131763), (894, 0.2788198), (457, 0.2566186), (75, 0.2523305)]","[116, 545, 473, 581, 22, 300, 565, 527, 80, 62, 814, 635, 44, 1013, 672, 242, 1011, 894, 457, 75]",1,0.244650542118226
254,"[(160, 0.6975194), (87, 0.6593863), (227, 0.6264409), (14, 0.6252916), (602, 0.5845135), (473, 0.56960666), (392, 0.5683456), (234, 0.566125), (12, 0.47972634), (155, 0.45737985), (519, 0.42524752), (762, 0.42470264), (238, 0.4181942), (734, 0.40494487), (177, 0.36369005), (346, 0.33664662), (379, 0.32081443), (330, 0.3060679), (1011, 0.30028436), (577, 0.2957633)]","[160, 87, 227, 14, 602, 473, 392, 234, 12, 155, 519, 762, 238, 734, 177, 346, 379, 330, 1011, 577]",1,0.27023815442731974
255,"[(285, 0.8323899), (167, 0.7152821), (312, 0.7131518), (356, 0.7126282), (94, 0.6251851), (507, 0.62394106), (271, 0.60556275), (510, 0.5905989), (240, 0.5845967), (303, 0.5609342), (208, 0.54682845), (12, 0.5331022), (147, 0.4911998), (692, 0.39421543), (662, 0.38875124), (503, 0.38555053), (968, 0.38001087), (434, 0.37724966), (698, 0.36944827), (870, 0.31364954)]","[285, 167, 312, 356, 94, 507, 271, 510, 240, 303, 208, 12, 147, 692, 662, 503, 968, 434, 698, 870]",0,0.0
256,"[(0, 0.823424), (11, 0.69911426), (185, 0.6650079), (545, 0.64621013), (182, 0.6169532), (273, 0.5764338), (602, 0.5742556), (587, 0.5425145), (478, 0.538061), (270, 0.5258606), (7, 0.51261), (230, 0.48127878), (865, 0.46327406), (627, 0.457455), (54, 0.42453784), (297, 0.40637937), (249, 0.39943507), (32, 0.39175877), (479, 0.34986386), (302, 0.34511447)]","[0, 11, 185, 545, 182, 273, 602, 587, 478, 270, 7, 230, 865, 627, 54, 297, 249, 32, 479, 302]",0,0.0
257,"[(150, 0.76427895), (70, 0.6487264), (317, 0.5904525), (567, 0.58102554), (507, 0.57585007), (7, 0.5204774), (303, 0.50381887), (132, 0.49073958), (522, 0.44422933), (743, 0.41318205), (442, 0.3748304), (183, 0.35997698), (484, 0.3444376), (20, 0.33883807), (1046, 0.32913586), (454, 0.32379133), (824, 0.32201248), (490, 0.31341696), (557, 0.30893943), (709, 0.30376786)]","[150, 70, 317, 567, 507, 7, 303, 132, 522, 743, 442, 183, 484, 20, 1046, 454, 824, 490, 557, 709]",0,0.0
258,"[(257, 0.8082657), (6, 0.7250677), (299, 0.6795356), (317, 0.54684067), (478, 0.4951245), (270, 0.48086724), (366, 0.44104636), (865, 0.4161024), (28, 0.38029644), (23, 0.37045175), (497, 0.3567099), (331, 0.33917758), (653, 0.31465682), (302, 0.29961115), (115, 0.29787254), (719, 0.2857921), (2, 0.27183405), (66, 0.26933062), (294, 0.26473492), (156, 0.24337329)]","[257, 6, 299, 317, 478, 270, 366, 865, 28, 23, 497, 331, 653, 302, 115, 719, 2, 66, 294, 156]",1,0.3562071871080222
259,"[(256, 0.71513945), (167, 0.68218845), (87, 0.6652425), (229, 0.61997586), (131, 0.5971756), (384, 0.569251), (366, 0.5124759), (321, 0.4822552), (522, 0.46220884), (204, 0.45315874), (147, 0.43544278), (664, 0.42150098), (500, 0.40862903), (442, 0.39251664), (16, 0.37571013), (20, 0.35675272), (379, 0.32694206), (91, 0.31288365), (242, 0.3064117), (416, 0.2996623)]","[256, 167, 87, 229, 131, 384, 366, 321, 522, 204, 147, 664, 500, 442, 16, 20, 379, 91, 242, 416]",1,0.3154648767857287
260,"[(193, 0.64203113), (317, 0.5986738), (131, 0.5949815), (596, 0.59446603), (196, 0.58033574), (402, 0.56806827), (292, 0.4914877), (522, 0.4588014), (204, 0.44976228), (738, 0.4418251), (23, 0.44100854), (761, 0.4357154), (41, 0.43342096), (147, 0.4320742), (212, 0.42782947), (140, 0.38449842), (16, 0.37221506), (505, 0.3610305), (427, 0.34215847), (755, 0.32335773)]","[193, 317, 131, 596, 196, 402, 292, 522, 204, 738, 23, 761, 41, 147, 212, 140, 16, 505, 427, 755]",1,0.43067655807339306
261,"[(285, 0.8088732), (116, 0.78037673), (201, 0.6962279), (264, 0.6839923), (227, 0.63156843), (178, 0.60147667), (134, 0.59994304), (273, 0.59199476), (153, 0.5196982), (245, 0.47815314), (30, 0.45227996), (37, 0.44050726), (13, 0.4085141), (284, 0.3888238), (839, 0.36440715), (62, 0.35566884), (662, 0.32433614), (381, 0.32416666), (211, 0.3220145), (44, 0.31510872)]","[285, 116, 201, 264, 227, 178, 134, 273, 153, 245, 30, 37, 13, 284, 839, 62, 662, 381, 211, 44]",1,0.3562071871080222
262,"[(236, 0.7544915), (741, 0.68968624), (281, 0.5776105), (392, 0.5609881), (210, 0.48337436), (292, 0.47774115), (122, 0.4516307), (76, 0.439538), (300, 0.43920127), (121, 0.41756564), (743, 0.4129117), (238, 0.4065745), (549, 0.39543712), (128, 0.3954198), (108, 0.36958823), (183, 0.35970098), (80, 0.35912007), (294, 0.31610253), (211, 0.3071145), (400, 0.30608487)]","[236, 741, 281, 392, 210, 292, 122, 76, 300, 121, 743, 238, 549, 128, 108, 183, 80, 294, 211, 400]",1,1.0
263,"[(404, 0.7642267), (545, 0.6734024), (124, 0.66233116), (96, 0.6566255), (88, 0.6425212), (10, 0.6217509), (143, 0.6126125), (131, 0.6098363), (567, 0.6042292), (254, 0.58775514), (21, 0.58634835), (581, 0.57419044), (133, 0.5337932), (401, 0.5120519), (54, 0.4694678), (483, 0.45668504), (357, 0.422726), (527, 0.41505086), (224, 0.35491398), (635, 0.33985698)]","[404, 545, 124, 96, 88, 10, 143, 131, 567, 254, 21, 581, 133, 401, 54, 483, 357, 527, 224, 635]",0,0.0
264,"[(301, 0.6545482), (275, 0.621485), (227, 0.613237), (117, 0.5967689), (186, 0.5880227), (178, 0.58263755), (184, 0.5309972), (7, 0.50844353), (47, 0.44427308), (677, 0.43975332), (318, 0.43789527), (32, 0.38698032), (549, 0.3816766), (925, 0.35143977), (177, 0.33745345), (704, 0.32550487), (232, 0.3165281), (824, 0.30814382), (9, 0.29966465), (400, 0.29285425)]","[301, 275, 227, 117, 186, 178, 184, 7, 47, 677, 318, 32, 549, 925, 177, 704, 232, 824, 9, 400]",1,0.43067655807339306
265,"[(203, 0.76602346), (171, 0.7010268), (201, 0.67638063), (124, 0.6281674), (327, 0.62279785), (134, 0.57762134), (131, 0.57377917), (240, 0.5166323), (207, 0.5048241), (272, 0.48391345), (122, 0.43497583), (37, 0.4085144), (565, 0.40603718), (212, 0.39695522), (259, 0.37841347), (197, 0.3649834), (1, 0.33988973), (590, 0.33793998), (505, 0.32968128), (1010, 0.3210753)]","[203, 171, 201, 124, 327, 134, 131, 240, 207, 272, 122, 37, 565, 212, 259, 197, 1, 590, 505, 1010]",0,0.0
266,"[(49, 0.8981889), (0, 0.83754534), (150, 0.7783294), (627, 0.49555838), (450, 0.46565154), (342, 0.45160368), (518, 0.4254523), (595, 0.4214659), (357, 0.4174443), (708, 0.34945735), (9, 0.3424005), (305, 0.3419943), (635, 0.33458465), (242, 0.31779334), (162, 0.31460696), (830, 0.3132733), (72, 0.30785248), (315, 0.30285287), (304, 0.29150134), (723, 0.27746883)]","[49, 0, 150, 627, 450, 342, 518, 595, 357, 708, 9, 305, 635, 242, 162, 830, 72, 315, 304, 723]",1,1.0
267,"[(131, 0.64157057), (254, 0.6201668), (21, 0.6187988), (174, 0.61351377), (271, 0.6129773), (316, 0.5556324), (269, 0.5462005), (472, 0.5315126), (844, 0.5266142), (342, 0.50147873), (212, 0.49344626), (85, 0.47781008), (169, 0.46904117), (719, 0.42370087), (241, 0.42286816), (130, 0.41377306), (346, 0.40934312), (411, 0.39540035), (311, 0.37954706), (64, 0.3705528)]","[131, 254, 21, 174, 271, 316, 269, 472, 844, 342, 212, 85, 169, 719, 241, 130, 346, 411, 311, 64]",0,0.0
268,"[(293, 0.82999563), (268, 0.6091387), (587, 0.5975303), (510, 0.5875697), (650, 0.5666935), (258, 0.5507655), (93, 0.516482), (32, 0.46984202), (85, 0.46547747), (549, 0.46531245), (149, 0.4330689), (839, 0.41926798), (294, 0.3869297), (548, 0.3502502), (289, 0.34399697), (618, 0.31537685), (279, 0.30726823), (104, 0.30244702), (1034, 0.28208625), (502, 0.23359975)]","[293, 268, 587, 510, 650, 258, 93, 32, 85, 549, 149, 839, 294, 548, 289, 618, 279, 104, 1034, 502]",0,0.0
269,"[(327, 0.6487127), (227, 0.63614815), (10, 0.612918), (134, 0.60466987), (384, 0.5730529), (410, 0.53874713), (650, 0.53317416), (202, 0.49337167), (322, 0.48611057), (245, 0.4856606), (46, 0.47656047), (471, 0.47478566), (342, 0.4454833), (762, 0.43688565), (464, 0.42987823), (506, 0.385894), (183, 0.38425642), (53, 0.35660422), (333, 0.34600392), (51, 0.331945)]","[327, 227, 10, 134, 384, 410, 650, 202, 322, 245, 46, 471, 342, 762, 464, 506, 183, 53, 333, 51]",0,0.0
270,"[(6, 0.76021343), (741, 0.69699454), (70, 0.65360504), (228, 0.590299), (244, 0.58069575), (306, 0.53754836), (245, 0.47107738), (85, 0.40387133), (302, 0.36327878), (213, 0.358369), (291, 0.3340156), (692, 0.32303417), (400, 0.31426403), (38, 0.30571482), (1011, 0.29735574), (385, 0.28478387), (678, 0.27876815), (938, 0.25247344), (279, 0.25192955), (825, 0.24766253)]","[6, 741, 70, 228, 244, 306, 245, 85, 302, 213, 291, 692, 400, 38, 1011, 385, 678, 938, 279, 825]",1,0.6309297535714574
271,"[(172, 0.75300205), (404, 0.73211133), (299, 0.69841707), (11, 0.6886133), (167, 0.65613765), (152, 0.64966977), (244, 0.5563033), (268, 0.54262716), (691, 0.49351344), (136, 0.48652682), (292, 0.45340174), (212, 0.3897138), (357, 0.36363384), (284, 0.34863484), (140, 0.34500512), (339, 0.32328096), (814, 0.3102151), (557, 0.2864302), (309, 0.28395915), (635, 0.2834866)]","[172, 404, 299, 11, 167, 152, 244, 268, 691, 136, 292, 212, 357, 284, 140, 339, 814, 557, 309, 635]",1,0.43067655807339306
272,"[(49, 0.8978462), (172, 0.7784904), (126, 0.77538055), (11, 0.71826005), (143, 0.60584444), (27, 0.5879126), (410, 0.5409518), (650, 0.5353825), (210, 0.50659204), (844, 0.47564423), (76, 0.46557197), (54, 0.45977733), (558, 0.44479972), (71, 0.4222734), (549, 0.4208203), (216, 0.41876557), (530, 0.39939833), (925, 0.39192882), (52, 0.37684357), (62, 0.36611167)]","[49, 172, 126, 11, 143, 27, 410, 650, 210, 844, 76, 54, 558, 71, 549, 216, 530, 925, 52, 62]",0,0.0
273,"[(87, 0.6644322), (27, 0.5810835), (510, 0.5503631), (270, 0.5454034), (401, 0.49396497), (22, 0.49351534), (61, 0.49090073), (54, 0.4476907), (518, 0.40939325), (325, 0.40232122), (428, 0.38790852), (115, 0.3667055), (2, 0.33754265), (44, 0.31342718), (440, 0.30642924), (830, 0.298018), (548, 0.29519576), (377, 0.29184395), (58, 0.28892785), (485, 0.28390667)]","[87, 27, 510, 270, 401, 22, 61, 54, 518, 325, 428, 115, 2, 44, 440, 830, 548, 377, 58, 485]",1,1.0
274,"[(87, 0.64621115), (69, 0.6069803), (179, 0.56542456), (110, 0.56160295), (270, 0.52114075), (656, 0.480968), (292, 0.46288967), (426, 0.4542512), (627, 0.45205113), (37, 0.41041818), (409, 0.4018946), (331, 0.38171747), (128, 0.38124615), (108, 0.3545958), (704, 0.32510105), (927, 0.30857107), (224, 0.30592972), (305, 0.29890034), (51, 0.29513034), (557, 0.2950057)]","[87, 69, 179, 110, 270, 656, 292, 426, 627, 37, 409, 331, 128, 108, 704, 927, 224, 305, 51, 557]",0,0.0
275,"[(14, 0.77444726), (207, 0.6986381), (198, 0.68854046), (497, 0.6220142), (925, 0.58679223), (263, 0.5618259), (504, 0.52576834), (380, 0.517171), (660, 0.51516664), (894, 0.497359), (1040, 0.49503186), (277, 0.47486058), (286, 0.41118136), (296, 0.40266734), (647, 0.40085876), (611, 0.39387333), (1093, 0.38129953), (433, 0.3702383), (250, 0.36031878), (151, 0.3449872)]","[14, 207, 198, 497, 925, 263, 504, 380, 660, 894, 1040, 277, 286, 296, 647, 611, 1093, 433, 250, 151]",1,0.3562071871080222
276,"[(209, 0.7366584), (356, 0.6742775), (301, 0.66775715), (332, 0.6606041), (131, 0.59156865), (602, 0.5852245), (268, 0.5684723), (384, 0.56353945), (208, 0.49441215), (210, 0.49199066), (401, 0.4889199), (426, 0.4780806), (525, 0.4356607), (497, 0.42178193), (176, 0.41572005), (464, 0.41487843), (490, 0.32168338), (635, 0.31402194), (575, 0.31163216), (509, 0.30335903)]","[209, 356, 301, 332, 131, 602, 268, 384, 208, 210, 401, 426, 525, 497, 176, 464, 490, 635, 575, 509]",1,0.5
277,"[(97, 0.75503534), (237, 0.62807804), (178, 0.5785158), (228, 0.57145584), (567, 0.56735176), (461, 0.5478241), (271, 0.5400797), (431, 0.52485096), (510, 0.52223593), (61, 0.45809358), (168, 0.4415743), (122, 0.4330637), (30, 0.4181789), (525, 0.40848678), (483, 0.40298602), (176, 0.3889328), (651, 0.38362405), (528, 0.3808502), (661, 0.31167087), (294, 0.29865956)]","[97, 237, 178, 228, 567, 461, 271, 431, 510, 61, 168, 122, 30, 525, 483, 176, 651, 528, 661, 294]",1,1.0
